T [fm^-1]		beta_pi
2.5335		120.703943577557
2.534		120.804286698939
2.5345		120.904691627226
2.535		121.005158387552
2.5355		121.105687005054
2.536		121.206277504877
2.5365		121.306929912169
2.537		121.407644252083
2.5375		121.508420549779
2.538		121.60925883042
2.5385		121.710159119176
2.539		121.81112144122
2.5395		121.912145821732
2.54		122.013232285896
2.5405		122.114380858902
2.541		122.215591565943
2.5415		122.316864432221
2.542		122.418199482939
2.5425		122.519596743308
2.543		122.621056238542
2.5435		122.722577993861
2.544		122.824162034492
2.5445		122.925808385663
2.545		123.027517072611
2.5455		123.129288120576
2.546		123.231121554803
2.5465		123.333017400544
2.547		123.434975683053
2.5475		123.536996427593
2.548		123.639079659429
2.5485		123.741225403833
2.549		123.84343368608
2.5495		123.945704531451
2.55		124.048037965235
2.5505		124.150434012721
2.551		124.252892699207
2.5515		124.355414049994
2.552		124.45799809039
2.5525		124.560644845707
2.553		124.66335434126
2.5535		124.766126602374
2.554		124.868961654374
2.5545		124.971859522594
2.555		125.074820232371
2.5555		125.177843809048
2.556		125.280930277972
2.5565		125.384079664497
2.557		125.48729199398
2.5575		125.590567291784
2.558		125.693905583277
2.5585		125.797306893834
2.559		125.900771248831
2.5595		126.004298673654
2.56		126.107889193689
2.5605		126.211542834332
2.561		126.31525962098
2.5615		126.419039579038
2.562		126.522882733915
2.5625		126.626789111025
2.563		126.730758735787
2.5635		126.834791633626
2.564		126.93888782997
2.5645		127.043047350255
2.565		127.14727021992
2.5655		127.25155646441
2.566		127.355906109175
2.5665		127.46031917967
2.567		127.564795701355
2.5675		127.669335699695
2.568		127.77393920016
2.5685		127.878606228226
2.569		127.983336809373
2.5695		128.088130969087
2.57		128.19298873286
2.5705		128.297910126185
2.571		128.402895174565
2.5715		128.507943903506
2.572		128.613056338518
2.5725		128.718232505118
2.573		128.823472428828
2.5735		128.928776135173
2.574		129.034143649686
2.5745		129.139574997903
2.575		129.245070205365
2.5755		129.350629297621
2.576		129.456252300221
2.5765		129.561939238723
2.577		129.667690138688
2.5775		129.773505025686
2.578		129.879383925287
2.5785		129.98532686307
2.579		130.091333864616
2.5795		130.197404955514
2.58		130.303540161357
2.5805		130.409739507742
2.581		130.516003020273
2.5815		130.622330724558
2.582		130.72872264621
2.5825		130.835178810847
2.583		130.941699244093
2.5835		131.048283971577
2.584		131.154933018932
2.5845		131.261646411797
2.585		131.368424175816
2.5855		131.475266336637
2.586		131.582172919916
2.5865		131.689143951311
2.587		131.796179456487
2.5875		131.903279461113
2.588		132.010443990864
2.5885		132.117673071419
2.589		132.224966728463
2.5895		132.332324987685
2.59		132.439747874782
2.5905		132.547235415453
2.591		132.654787635403
2.5915		132.762404560342
2.592		132.870086215986
2.5925		132.977832628056
2.593		133.085643822276
2.5935		133.193519824378
2.594		133.301460660098
2.5945		133.409466355176
2.595		133.517536935358
2.5955		133.625672426396
2.596		133.733872854046
2.5965		133.842138244069
2.597		133.950468622231
2.5975		134.058864014305
2.598		134.167324446066
2.5985		134.275849943298
2.599		134.384440531785
2.5995		134.493096237322
2.6		134.601817085703
2.6005		134.710603102733
2.601		134.819454314217
2.6015		134.928370745969
2.602		135.037352423806
2.6025		135.146399373551
2.603		135.255511621031
2.6035		135.364689192079
2.604		135.473932112533
2.6045		135.583240408236
2.605		135.692614105037
2.6055		135.802053228788
2.606		135.911557805348
2.6065		136.02112786058
2.607		136.130763420354
2.6075		136.240464510541
2.608		136.350231157023
2.6085		136.460063385681
2.609		136.569961222406
2.6095		136.679924693091
2.61		136.789953823635
2.6105		136.900048639944
2.611		137.010209167926
2.6115		137.120435433495
2.612		137.230727462572
2.6125		137.341085281081
2.613		137.451508914953
2.6135		137.561998390121
2.614		137.672553732526
2.6145		137.783174968113
2.615		137.893862122833
2.6155		138.00461522264
2.616		138.115434293496
2.6165		138.226319361365
2.617		138.337270452219
2.6175		138.448287592033
2.618		138.559370806789
2.6185		138.670520122471
2.619		138.781735565072
2.6195		138.893017160588
2.62		139.004364935019
2.6205		139.115778914372
2.621		139.227259124659
2.6215		139.338805591897
2.622		139.450418342107
2.6225		139.562097401315
2.623		139.673842795555
2.6235		139.785654550863
2.624		139.89753269328
2.6245		140.009477248855
2.625		140.12148824364
2.6255		140.233565703692
2.626		140.345709655074
2.6265		140.457920123854
2.627		140.570197136103
2.6275		140.682540717902
2.628		140.794950895331
2.6285		140.907427694479
2.629		141.01997114144
2.6295		141.132581262312
2.63		141.245258083198
2.6305		141.358001630207
2.631		141.470811929452
2.6315		141.583689007053
2.632		141.696632889133
2.6325		141.80964360182
2.633		141.92272117125
2.6335		142.035865623561
2.634		142.149076984897
2.6345		142.262355281408
2.635		142.375700539249
2.6355		142.489112784578
2.636		142.602592043561
2.6365		142.716138342367
2.637		142.829751707172
2.6375		142.943432164155
2.638		143.057179739501
2.6385		143.170994459401
2.639		143.28487635005
2.6395		143.398825437648
2.64		143.512841748402
2.6405		143.62692530852
2.641		143.74107614422
2.6415		143.855294281722
2.642		143.969579747253
2.6425		144.083932567042
2.643		144.198352767327
2.6435		144.312840374348
2.644		144.427395414352
2.6445		144.542017913591
2.645		144.656707898321
2.6455		144.771465394803
2.646		144.886290429305
2.6465		145.001183028098
2.647		145.11614321746
2.6475		145.231171023672
2.648		145.346266473022
2.6485		145.461429591802
2.649		145.576660406309
2.6495		145.691958942846
2.65		145.807325227721
2.6505		145.922759287247
2.651		146.03826114774
2.6515		146.153830835525
2.652		146.269468376929
2.6525		146.385173798286
2.653		146.500947125933
2.6535		146.616788386214
2.654		146.732697605478
2.6545		146.848674810078
2.655		146.964720026372
2.6555		147.080833280725
2.656		147.197014599506
2.6565		147.313264009088
2.657		147.429581535851
2.6575		147.545967206178
2.658		147.66242104646
2.6585		147.77894308309
2.659		147.895533342468
2.6595		148.012191850999
2.66		148.128918635092
2.6605		148.245713721163
2.661		148.362577135631
2.6615		148.479508904921
2.662		148.596509055463
2.6625		148.713577613694
2.663		148.830714606052
2.6635		148.947920058984
2.664		149.06519399894
2.6645		149.182536452376
2.665		149.299947445752
2.6655		149.417427005535
2.666		149.534975158195
2.6665		149.652591930209
2.667		149.770277348058
2.6675		149.888031438228
2.668		150.00585422721
2.6685		150.123745741502
2.669		150.241706007604
2.6695		150.359735052023
2.67		150.477832901272
2.6705		150.595999581867
2.671		150.71423512033
2.6715		150.832539543189
2.672		150.950912876975
2.6725		151.069355148226
2.673		151.187866383485
2.6735		151.306446609299
2.674		151.42509585222
2.6745		151.543814138808
2.675		151.662601495623
2.6755		151.781457949235
2.676		151.900383526216
2.6765		152.019378253145
2.677		152.138442156604
2.6775		152.257575263184
2.678		152.376777599476
2.6785		152.49604919208
2.679		152.615390067599
2.6795		152.734800252642
2.68		152.854279773823
2.6805		152.973828657761
2.681		153.09344693108
2.6815		153.21313462041
2.682		153.332891752385
2.6825		153.452718353644
2.683		153.572614450831
2.6835		153.692580070597
2.684		153.812615239597
2.6845		153.932719984489
2.685		154.05289433194
2.6855		154.173138308619
2.686		154.293451941201
2.6865		154.413835256367
2.687		154.534288280802
2.6875		154.654811041197
2.688		154.775403564247
2.6885		154.896065876653
2.689		155.016798005121
2.6895		155.137599976361
2.69		155.25847181709
2.6905		155.379413554028
2.691		155.500425213903
2.6915		155.621506823446
2.692		155.742658409392
2.6925		155.863879998484
2.693		155.985171617467
2.6935		156.106533293095
2.694		156.227965052123
2.6945		156.349466921314
2.695		156.471038927434
2.6955		156.592681097257
2.696		156.714393457559
2.6965		156.836176035122
2.697		156.958028856734
2.6975		157.079951949189
2.698		157.201945339282
2.6985		157.324009053818
2.699		157.446143119604
2.6995		157.568347563453
2.7		157.690622412183
2.7005		157.812967692618
2.701		157.935383431585
2.7015		158.057869655919
2.702		158.180426392458
2.7025		158.303053668045
2.703		158.425751509529
2.7035		158.548519943764
2.704		158.671358997609
2.7045		158.794268697928
2.705		158.917249071591
2.7055		159.040300145471
2.706		159.163421946447
2.7065		159.286614501406
2.707		159.409877837235
2.7075		159.533211980829
2.708		159.65661695909
2.7085		159.78009279892
2.709		159.903639527231
2.7095		160.027257170937
2.71		160.150945756959
2.7105		160.274705312221
2.711		160.398535863655
2.7115		160.522437438196
2.712		160.646410062784
2.7125		160.770453764366
2.713		160.894568569892
2.7135		161.018754506318
2.714		161.143011600605
2.7145		161.267339879719
2.715		161.391739370631
2.7155		161.516210100319
2.716		161.640752095762
2.7165		161.765365383949
2.717		161.89004999187
2.7175		162.014805946523
2.718		162.139633274908
2.7185		162.264532004034
2.719		162.389502160912
2.7195		162.51454377256
2.72		162.639656865999
2.7205		162.764841468257
2.721		162.890097606368
2.7215		163.015425307367
2.722		163.140824598299
2.7225		163.26629550621
2.723		163.391838058154
2.7235		163.517452281189
2.724		163.643138202378
2.7245		163.768895848789
2.725		163.894725247495
2.7255		164.020626425575
2.726		164.146599410113
2.7265		164.272644228197
2.727		164.398760906921
2.7275		164.524949473384
2.728		164.651209954689
2.7285		164.777542377946
2.729		164.903946770269
2.7295		165.030423158778
2.73		165.156971570596
2.7305		165.283592032853
2.731		165.410284572684
2.7315		165.537049217228
2.732		165.663885993631
2.7325		165.790794929041
2.733		165.917776050615
2.7335		166.044829385512
2.734		166.171954960898
2.7345		166.299152803942
2.735		166.426422941821
2.7355		166.553765401714
2.736		166.681180210807
2.7365		166.808667396292
2.737		166.936226985364
2.7375		167.063859005223
2.738		167.191563483077
2.7385		167.319340446136
2.739		167.447189921616
2.7395		167.575111936739
2.74		167.70310651873
2.7405		167.831173694823
2.741		167.959313492253
2.7415		168.087525938263
2.742		168.215811060098
2.7425		168.344168885012
2.743		168.472599440261
2.7435		168.601102753107
2.744		168.729678850818
2.7445		168.858327760665
2.745		168.987049509928
2.7455		169.115844125888
2.746		169.244711635832
2.7465		169.373652067055
2.747		169.502665446853
2.7475		169.631751802529
2.748		169.760911161393
2.7485		169.890143550757
2.749		170.019448997938
2.7495		170.148827530262
2.75		170.278279175057
2.7505		170.407803959655
2.751		170.537401911396
2.7515		170.667073057624
2.752		170.796817425687
2.7525		170.92663504294
2.753		171.056525936742
2.7535		171.186490134457
2.754		171.316527663454
2.7545		171.446638551109
2.755		171.5768228248
2.7555		171.707080511912
2.756		171.837411639836
2.7565		171.967816235965
2.757		172.098294327701
2.7575		172.228845942447
2.758		172.359471107615
2.7585		172.49016985062
2.759		172.620942198881
2.7595		172.751788179825
2.76		172.882707820882
2.7605		173.013701149488
2.761		173.144768193084
2.7615		173.275908979115
2.762		173.407123535034
2.7625		173.538411888295
2.763		173.66977406636
2.7635		173.801210096695
2.764		173.932720006773
2.7645		174.064303824069
2.765		174.195961576065
2.7655		174.327693290249
2.766		174.459498994111
2.7665		174.591378715148
2.767		174.723332480864
2.7675		174.855360318764
2.768		174.987462256362
2.7685		175.119638321175
2.769		175.251888540725
2.7695		175.38421294254
2.77		175.516611554152
2.7705		175.649084403099
2.771		175.781631516925
2.7715		175.914252923177
2.772		176.046948649408
2.7725		176.179718723177
2.773		176.312563172047
2.7735		176.445482023586
2.774		176.578475305368
2.7745		176.711543044972
2.775		176.844685269981
2.7755		176.977902007984
2.776		177.111193286575
2.7765		177.244559133353
2.777		177.377999575922
2.7775		177.511514641892
2.778		177.645104358877
2.7785		177.778768754496
2.779		177.912507856374
2.7795		178.046321692141
2.78		178.18021028943
2.7805		178.314173675883
2.781		178.448211879145
2.7815		178.582324926865
2.782		178.716512846698
2.7825		178.850775666305
2.783		178.985113413351
2.7835		179.119526115507
2.784		179.254013800448
2.7845		179.388576495856
2.785		179.523214229415
2.7855		179.657927028816
2.786		179.792714921757
2.7865		179.927577935938
2.787		180.062516099064
2.7875		180.197529438848
2.788		180.332617983006
2.7885		180.46778175926
2.789		180.603020795336
2.7895		180.738335118965
2.79		180.873724757885
2.7905		181.009189739837
2.791		181.14473009257
2.7915		181.280345843834
2.792		181.416037021387
2.7925		181.551803652992
2.793		181.687645766416
2.7935		181.823563389431
2.794		181.959556549815
2.7945		182.095625275352
2.795		182.231769593828
2.7955		182.367989533038
2.796		182.504285120778
2.7965		182.640656384852
2.797		182.777103353069
2.7975		182.913626053241
2.798		183.050224513188
2.7985		183.186898760733
2.799		183.323648823704
2.7995		183.460474729937
2.8		183.597376507268
2.8005		183.734354183543
2.801		183.87140778661
2.8015		184.008537344324
2.802		184.145742884545
2.8025		184.283024435136
2.803		184.420382023967
2.8035		184.557815678913
2.804		184.695325427853
2.8045		184.832911298673
2.805		184.970573319262
2.8055		185.108311517515
2.806		185.246125921333
2.8065		185.38401655862
2.807		185.521983457288
2.8075		185.660026645252
2.808		185.798146150431
2.8085		185.936342000753
2.809		186.074614224147
2.8095		186.212962848549
2.81		186.351387901902
2.8105		186.48988941215
2.811		186.628467407244
2.8115		186.767121915142
2.812		186.905852963805
2.8125		187.044660581198
2.813		187.183544795294
2.8135		187.322505634069
2.814		187.461543125506
2.8145		187.60065729759
2.815		187.739848178315
2.8155		187.879115795677
2.816		188.018460177678
2.8165		188.157881352327
2.817		188.297379347634
2.8175		188.436954191618
2.818		188.576605912301
2.8185		188.716334537712
2.819		188.856140095883
2.8195		188.996022614852
2.82		189.135982122661
2.8205		189.27601864736
2.821		189.416132217001
2.8215		189.556322859643
2.822		189.69659060335
2.8225		189.836935476189
2.823		189.977357506234
2.8235		190.117856721565
2.824		190.258433150265
2.8245		190.399086820424
2.825		190.539817760134
2.8255		190.680625997496
2.826		190.821511560613
2.8265		190.962474477596
2.827		191.103514776558
2.8275		191.24463248562
2.828		191.385827632905
2.8285		191.527100246544
2.829		191.668450354672
2.8295		191.809877985428
2.83		191.951383166958
2.8305		192.092965927413
2.831		192.234626294946
2.8315		192.376364297719
2.832		192.518179963898
2.8325		192.660073321652
2.833		192.802044399158
2.8335		192.944093224597
2.834		193.086219826154
2.8345		193.228424232021
2.835		193.370706470393
2.8355		193.513066569472
2.836		193.655504557464
2.8365		193.798020462581
2.837		193.940614313039
2.8375		194.08328613706
2.838		194.226035962871
2.8385		194.368863818704
2.839		194.511769732795
2.8395		194.654753733386
2.84		194.797815848726
2.8405		194.940956107065
2.841		195.084174536662
2.8415		195.22747116578
2.842		195.370846022684
2.8425		195.514299135649
2.843		195.657830532952
2.8435		195.801440242876
2.844		195.945128293709
2.8445		196.088894713744
2.845		196.232739531279
2.8455		196.376662774618
2.846		196.520664472068
2.8465		196.664744651945
2.847		196.808903342565
2.8475		196.953140572254
2.848		197.097456369339
2.8485		197.241850762155
2.849		197.38632377904
2.8495		197.53087544834
2.85		197.675505798402
2.8505		197.820214857582
2.851		197.965002654239
2.8515		198.109869216737
2.852		198.254814573446
2.8525		198.399838752741
2.853		198.544941783002
2.8535		198.690123692613
2.854		198.835384509965
2.8545		198.980724263453
2.855		199.126142981477
2.8555		199.271640692443
2.856		199.417217424761
2.8565		199.562873206846
2.857		199.708608067119
2.8575		199.854422034007
2.858		200.000315135939
2.8585		200.146287401353
2.859		200.292338858688
2.8595		200.438469536392
2.86		200.584679462915
2.8605		200.730968666714
2.861		200.877337176251
2.8615		201.023785019992
2.862		201.170312226408
2.8625		201.316918823977
2.863		201.46360484118
2.8635		201.610370306505
2.864		201.757215248444
2.8645		201.904139695493
2.865		202.051143676156
2.8655		202.198227218939
2.866		202.345390352356
2.8665		202.492633104923
2.867		202.639955505164
2.8675		202.787357581606
2.868		202.934839362782
2.8685		203.082400877231
2.869		203.230042153495
2.8695		203.377763220124
2.87		203.525564105669
2.8705		203.67344483869
2.871		203.82140544775
2.8715		203.969445961417
2.872		204.117566408267
2.8725		204.265766816876
2.873		204.414047215831
2.8735		204.562407633718
2.874		204.710848099134
2.8745		204.859368640677
2.875		205.00796928695
2.8755		205.156650066565
2.876		205.305411008135
2.8765		205.45425214028
2.877		205.603173491625
2.8775		205.7521750908
2.878		205.90125696644
2.8785		206.050419147184
2.879		206.199661661679
2.8795		206.348984538575
2.88		206.498387806526
2.8805		206.647871494193
2.881		206.797435630243
2.8815		206.947080243345
2.882		207.096805362175
2.8825		207.246611015416
2.883		207.396497231751
2.8835		207.546464039873
2.884		207.696511468478
2.8845		207.846639546268
2.885		207.996848301948
2.8855		208.14713776423
2.886		208.29750796183
2.8865		208.447958923472
2.887		208.598490677881
2.8875		208.749103253789
2.888		208.899796679933
2.8885		209.050570985056
2.889		209.201426197905
2.8895		209.352362347232
2.89		209.503379461795
2.8905		209.654477570356
2.891		209.805656701683
2.8915		209.956916884548
2.892		210.10825814773
2.8925		210.259680520012
2.893		210.411184030181
2.8935		210.562768707031
2.894		210.71443457936
2.8945		210.866181675971
2.895		211.018010025674
2.8955		211.169919657281
2.896		211.321910599611
2.8965		211.473982881488
2.897		211.626136531742
2.8975		211.778371579204
2.898		211.930688052717
2.8985		212.083085981122
2.899		212.23556539327
2.8995		212.388126318015
2.9		212.540768784216
2.9005		212.693492820738
2.901		212.846298456452
2.9015		212.999185720231
2.902		213.152154640956
2.9025		213.305205247511
2.903		213.458337568787
2.9035		213.611551633679
2.904		213.764847471087
2.9045		213.918225109917
2.905		214.071684579079
2.9055		214.225225907489
2.906		214.378849124068
2.9065		214.532554257742
2.907		214.686341337441
2.9075		214.840210392101
2.908		214.994161450664
2.9085		215.148194542076
2.909		215.302309695289
2.9095		215.456506939258
2.91		215.610786302945
2.9105		215.765147815318
2.911		215.919591505347
2.9115		216.07411740201
2.912		216.228725534289
2.9125		216.38341593117
2.913		216.538188621646
2.9135		216.693043634715
2.914		216.847980999378
2.9145		217.003000744642
2.915		217.158102899522
2.9155		217.313287493034
2.916		217.468554554201
2.9165		217.623904112051
2.917		217.779336195618
2.9175		217.934850833938
2.918		218.090448056055
2.9185		218.246127891019
2.919		218.401890367881
2.9195		218.5577355157
2.92		218.713663363541
2.9205		218.869673940472
2.921		219.025767275567
2.9215		219.181943397904
2.922		219.338202336568
2.9225		219.494544120647
2.923		219.650968779237
2.9235		219.807476341436
2.924		219.964066836349
2.9245		220.120740293085
2.925		220.277496740759
2.9255		220.43433620849
2.926		220.591258725404
2.9265		220.748264320631
2.927		220.905353023305
2.9275		221.062524862567
2.928		221.219779867561
2.9285		221.377118067439
2.929		221.534539491356
2.9295		221.692044168472
2.93		221.849632127952
2.9305		222.007303398969
2.931		222.165058010697
2.9315		222.322895992318
2.932		222.480817373017
2.9325		222.638822181986
2.933		222.796910448421
2.9335		222.955082201523
2.934		223.1133374705
2.9345		223.271676284561
2.935		223.430098672925
2.9355		223.588604664813
2.936		223.747194289452
2.9365		223.905867576073
2.937		224.064624553915
2.9375		224.223465252219
2.938		224.382389700231
2.9385		224.541397927206
2.939		224.7004899624
2.9395		224.859665835076
2.94		225.018925574502
2.9405		225.17826920995
2.941		225.337696770698
2.9415		225.497208286029
2.942		225.656803785232
2.9425		225.8164832976
2.943		225.976246852431
2.9435		226.136094479028
2.944		226.2960262067
2.9445		226.45604206476
2.945		226.616142082528
2.9455		226.776326289327
2.946		226.936594714486
2.9465		227.096947387339
2.947		227.257384337225
2.9475		227.417905593489
2.948		227.578511185479
2.9485		227.739201142551
2.949		227.899975494063
2.9495		228.060834269381
2.95		228.221777497874
2.9505		228.382805208917
2.951		228.543917431889
2.9515		228.705114196177
2.952		228.86639553117
2.9525		229.027761466264
2.953		229.189212030858
2.9535		229.350747254358
2.954		229.512367166176
2.9545		229.674071795725
2.955		229.835861172428
2.9555		229.99773532571
2.956		230.159694285003
2.9565		230.321738079741
2.957		230.483866739366
2.9575		230.646080293326
2.958		230.80837877107
2.9585		230.970762202056
2.959		231.133230615744
2.9595		231.295784041603
2.96		231.458422509103
2.9605		231.621146047721
2.961		231.78395468694
2.9615		231.946848456247
2.962		232.109827385133
2.9625		232.272891503096
2.963		232.436040839638
2.9635		232.599275424268
2.964		232.762595286497
2.9645		232.926000455843
2.965		233.089490961829
2.9655		233.253066833983
2.966		233.416728101838
2.9665		233.580474794933
2.967		233.744306942809
2.9675		233.908224575016
2.968		234.072227721107
2.9685		234.236316410641
2.969		234.40049067318
2.9695		234.564750538295
2.97		234.729096035559
2.9705		234.89352719455
2.971		235.058044044853
2.9715		235.222646616057
2.972		235.387334937755
2.9725		235.552109039548
2.973		235.71696895104
2.9735		235.88191470184
2.974		236.046946321564
2.9745		236.21206383983
2.975		236.377267286264
2.9755		236.542556690495
2.976		236.707932082159
2.9765		236.873393490896
2.977		237.03894094635
2.9775		237.204574478174
2.978		237.370294116021
2.9785		237.536099889552
2.979		237.701991828434
2.9795		237.867969962336
2.98		238.034034320935
2.9805		238.200184933911
2.981		238.366421830952
2.9815		238.532745041747
2.982		238.699154595994
2.9825		238.865650523393
2.983		239.032232853651
2.9835		239.19890161648
2.984		239.365656841596
2.9845		239.532498558721
2.985		239.699426797582
2.9855		239.866441587911
2.986		240.033542959445
2.9865		240.200730941926
2.987		240.368005565102
2.9875		240.535366858725
2.988		240.702814852552
2.9885		240.870349576346
2.989		241.037971059875
2.9895		241.205679332912
2.99		241.373474425234
2.9905		241.541356366624
2.991		241.709325186871
2.9915		241.877380915768
2.992		242.045523583112
2.9925		242.213753218709
2.993		242.382069852365
2.9935		242.550473513894
2.994		242.718964233116
2.9945		242.887542039855
2.995		243.056206963938
2.9955		243.2249590352
2.996		243.393798283481
2.9965		243.562724738623
2.997		243.731738430478
2.9975		243.900839388899
2.998		244.070027643746
2.9985		244.239303224883
2.999		244.40866616218
2.9995		244.578116485512
3		244.747654224758
3.0005		244.917279409805
3.001		245.086992070542
3.0015		245.256792236864
3.002		245.426679938672
3.0025		245.59665520587
3.003		245.766718068371
3.0035		245.936868556088
3.004		246.107106698944
3.0045		246.277432526863
3.005		246.447846069778
3.0055		246.618347357623
3.006		246.788936420341
3.0065		246.959613287876
3.007		247.130377990181
3.0075		247.301230557213
3.008		247.472171018932
3.0085		247.643199405306
3.009		247.814315746305
3.0095		247.985520071908
3.01		248.156812412096
3.0105		248.328192796856
3.011		248.49966125618
3.0115		248.671217820065
3.012		248.842862518515
3.0125		249.014595381535
3.013		249.18641643914
3.0135		249.358325721346
3.014		249.530323258177
3.0145		249.70240907966
3.015		249.874583215829
3.0155		250.04684569672
3.016		250.219196552379
3.0165		250.391635812852
3.017		250.564163508193
3.0175		250.736779668462
3.018		250.90948432372
3.0185		251.082277504038
3.019		251.255159239489
3.0195		251.428129560151
3.02		251.601188496109
3.0205		251.774336077452
3.021		251.947572334274
3.0215		252.120897296674
3.022		252.294310994757
3.0225		252.467813458633
3.023		252.641404718415
3.0235		252.815084804224
3.024		252.988853746185
3.0245		253.162711574427
3.025		253.336658319085
3.0255		253.5106940103
3.026		253.684818678217
3.0265		253.859032352985
3.027		254.033335064761
3.0275		254.207726843705
3.028		254.382207719983
3.0285		254.556777723765
3.029		254.731436885228
3.0295		254.906185234551
3.03		255.081022801922
3.0305		255.255949617531
3.031		255.430965711574
3.0315		255.606071114254
3.032		255.781265855776
3.0325		255.956549966351
3.033		256.131923476197
3.0335		256.307386415536
3.034		256.482938814593
3.0345		256.658580703602
3.035		256.834312112798
3.0355		257.010133072425
3.036		257.18604361273
3.0365		257.362043763964
3.037		257.538133556386
3.0375		257.714313020257
3.038		257.890582185846
3.0385		258.066941083426
3.039		258.243389743274
3.0395		258.419928195672
3.04		258.59655647091
3.0405		258.773274599281
3.041		258.950082611081
3.0415		259.126980536616
3.042		259.303968406193
3.0425		259.481046250127
3.043		259.658214098735
3.0435		259.835471982341
3.044		260.012819931275
3.0445		260.19025797587
3.045		260.367786146466
3.0455		260.545404473406
3.046		260.72311298704
3.0465		260.900911717722
3.047		261.078800695813
3.0475		261.256779951675
3.048		261.434849515679
3.0485		261.6130094182
3.049		261.791259689618
3.0495		261.969600360318
3.05		262.148031460689
3.0505		262.326553021127
3.051		262.505165072033
3.0515		262.683867643811
3.052		262.862660766872
3.0525		263.041544471633
3.053		263.220518788512
3.0535		263.399583747937
3.054		263.578739380338
3.0545		263.757985716151
3.055		263.937322785817
3.0555		264.116750619783
3.056		264.2962692485
3.0565		264.475878702424
3.057		264.655579012016
3.0575		264.835370207744
3.058		265.015252320079
3.0585		265.195225379498
3.059		265.375289416482
3.0595		265.55544446152
3.06		265.735690545102
3.0605		265.916027697726
3.061		266.096455949895
3.0615		266.276975332116
3.062		266.457585874901
3.0625		266.638287608768
3.063		266.81908056424
3.0635		266.999964771844
3.064		267.180940262114
3.0645		267.362007065587
3.065		267.543165212807
3.0655		267.724414734322
3.066		267.905755660685
3.0665		268.087188022455
3.067		268.268711850195
3.0675		268.450327174474
3.068		268.632034025865
3.0685		268.813832434948
3.069		268.995722432306
3.0695		269.177704048529
3.07		269.35977731421
3.0705		269.541942259949
3.071		269.72419891635
3.0715		269.906547314022
3.072		270.088987483581
3.0725		270.271519455645
3.073		270.454143260841
3.0735		270.636858929796
3.074		270.819666493147
3.0745		271.002565981533
3.075		271.1855574256
3.0755		271.368640855997
3.076		271.551816303381
3.0765		271.735083798411
3.077		271.918443371754
3.0775		272.101895054079
3.078		272.285438876063
3.0785		272.469074868387
3.079		272.652803061736
3.0795		272.836623486801
3.08		273.020536174279
3.0805		273.204541154871
3.081		273.388638459284
3.0815		273.572828118228
3.082		273.75711016242
3.0825		273.941484622583
3.083		274.125951529442
3.0835		274.310510913731
3.084		274.495162806184
3.0845		274.679907237545
3.085		274.864744238562
3.0855		275.049673839986
3.086		275.234696072574
3.0865		275.419810967089
3.087		275.605018554299
3.0875		275.790318864976
3.088		275.975711929899
3.0885		276.161197779849
3.089		276.346776445615
3.0895		276.532447957991
3.09		276.718212347774
3.0905		276.904069645767
3.091		277.090019882779
3.0915		277.276063089624
3.092		277.46219929712
3.0925		277.648428536091
3.093		277.834750837365
3.0935		278.021166231776
3.094		278.207674750165
3.0945		278.394276423373
3.095		278.580971282251
3.0955		278.767759357654
3.096		278.954640680439
3.0965		279.141615281473
3.097		279.328683191624
3.0975		279.515844441768
3.098		279.703099062784
3.0985		279.890447085556
3.099		280.077888540976
3.0995		280.265423459938
3.1		280.453051873342
3.1005		280.640773812094
3.101		280.828589307103
3.1015		281.016498389287
3.102		281.204501089564
3.1025		281.392597438862
3.103		281.58078746811
3.1035		281.769071208245
3.104		281.957448690207
3.1045		282.145919944943
3.105		282.334485003404
3.1055		282.523143896547
3.106		282.711896655332
3.1065		282.900743310727
3.107		283.089683893702
3.1075		283.278718435235
3.108		283.467846966307
3.1085		283.657069517906
3.109		283.846386121024
3.1095		284.035796806656
3.11		284.225301605807
3.1105		284.414900549483
3.111		284.604593668696
3.1115		284.794380994464
3.112		284.98426255781
3.1125		285.174238389762
3.113		285.364308521352
3.1135		285.554472983618
3.114		285.744731807603
3.1145		285.935085024355
3.115		286.125532664929
3.1155		286.316074760381
3.116		286.506711341776
3.1165		286.697442440181
3.117		286.888268086672
3.1175		287.079188312325
3.118		287.270203148226
3.1185		287.461312625463
3.119		287.652516775131
3.1195		287.843815628327
3.12		288.035209216158
3.1205		288.226697569731
3.121		288.418280720162
3.1215		288.609958698569
3.122		288.801731536079
3.1225		288.993599263819
3.123		289.185561912926
3.1235		289.377619514539
3.124		289.569772099804
3.1245		289.762019699869
3.125		289.954362345892
3.1255		290.146800069031
3.126		290.339332900453
3.1265		290.531960871328
3.127		290.724684012832
3.1275		290.917502356145
3.128		291.110415932454
3.1285		291.303424772949
3.129		291.496528908826
3.1295		291.689728371287
3.13		291.883023191537
3.1305		292.076413400789
3.131		292.269899030259
3.1315		292.463480111168
3.132		292.657156674742
3.1325		292.850928752215
3.133		293.044796374821
3.1335		293.238759573805
3.134		293.432818380412
3.1345		293.626972825895
3.135		293.82122294151
3.1355		294.015568758522
3.136		294.210010308196
3.1365		294.404547621806
3.137		294.599180730628
3.1375		294.793909665947
3.138		294.98873445905
3.1385		295.183655141229
3.139		295.378671743783
3.1395		295.573784298016
3.14		295.768992835235
3.1405		295.964297386753
3.141		296.15969798389
