T [fm^-1]		beta_pi
1.7824		26.6119484108325
1.7832		26.6647329882383
1.784		26.717593931605
1.7848		26.7705313124728
1.7856		26.8235452024153
1.7864		26.8766356730397
1.7872		26.9298027959859
1.788		26.9830466429278
1.7888		27.036367285572
1.7896		27.0897647956592
1.7904		27.1432392449629
1.7912		27.1967907052897
1.792		27.2504192484804
1.7928		27.3041249464082
1.7936		27.3579078709801
1.7944		27.4117680941366
1.7952		27.4657056878512
1.796		27.5197207241308
1.7968		27.5738132750158
1.7976		27.6279834125801
1.7984		27.6822312089302
1.7992		27.7365567362069
1.8		27.7909600665837
1.8008		27.8454412722676
1.8016		27.900000425499
1.8024		27.9546375985518
1.8032		28.0093528637331
1.804		28.0641462933832
1.8048		28.1190179598758
1.8056		28.1739679356184
1.8064		28.2289962930515
1.8072		28.2841031046486
1.808		28.3392884429174
1.8088		28.3945523803982
1.8096		28.449894989665
1.8104		28.5053163433252
1.8112		28.5608165140193
1.812		28.6163955744216
1.8128		28.6720535972393
1.8136		28.7277906552134
1.8144		28.7836068211177
1.8152		28.8395021677602
1.816		28.8954767679814
1.8168		28.9515306946555
1.8176		29.0076640206905
1.8184		29.063876819027
1.8192		29.1201691626395
1.82		29.1765411245358
1.8208		29.232992777757
1.8216		29.2895241953775
1.8224		29.3461354505053
1.8232		29.4028266162814
1.824		29.4595977658809
1.8248		29.5164489725112
1.8256		29.5733803094141
1.8264		29.6303918498642
1.8272		29.6874836671697
1.828		29.744655834672
1.8288		29.8019084257463
1.8296		29.8592415138006
1.8304		29.9166551722766
1.8312		29.9741494746496
1.832		30.0317244944278
1.8328		30.0893803051532
1.8336		30.147116980401
1.8344		30.2049345937798
1.8352		30.2628332189316
1.836		30.3208129295318
1.8368		30.3788737992893
1.8376		30.4370159019462
1.8384		30.495239311278
1.8392		30.5535441010939
1.84		30.6119303452361
1.8408		30.6703981175805
1.8416		30.7289474920361
1.8424		30.7875785425457
1.8432		30.8462913430851
1.844		30.9050859676638
1.8448		30.9639624903243
1.8456		31.0229209851431
1.8464		31.0819615262295
1.8472		31.1410841877267
1.848		31.200289043811
1.8488		31.2595761686921
1.8496		31.3189456366134
1.8504		31.3783975218512
1.8512		31.4379318987158
1.852		31.4975488415502
1.8528		31.5572484247318
1.8536		31.6170307226704
1.8544		31.6768958098097
1.8552		31.7368437606269
1.856		31.7968746496323
1.8568		31.8569885513699
1.8576		31.9171855404169
1.8584		31.977465691384
1.8592		32.0378290789154
1.86		32.0982757776885
1.8608		32.1588058624144
1.8616		32.2194194078373
1.8624		32.280116488735
1.8632		32.3408971799188
1.864		32.4017615562333
1.8648		32.4627096925564
1.8656		32.5237416637997
1.8664		32.5848575449078
1.8672		32.6460574108595
1.868		32.7073413366662
1.8688		32.7687093973728
1.8696		32.8301616680584
1.8704		32.8916982238344
1.8712		32.9533191398466
1.872		33.0150244912739
1.8728		33.0768143533282
1.8736		33.1386888012554
1.8744		33.2006479103346
1.8752		33.2626917558782
1.876		33.3248204132324
1.8768		33.3870339577765
1.8776		33.4493324649232
1.8784		33.511716010119
1.8792		33.5741846688432
1.88		33.6367385166093
1.8808		33.6993776289637
1.8816		33.7621020814862
1.8824		33.8249119497905
1.8832		33.8878073095232
1.884		33.9507882363648
1.8848		34.0138548060289
1.8856		34.0770070942626
1.8864		34.1402451768465
1.8872		34.2035691295948
1.888		34.2669790283546
1.8888		34.330474949007
1.8896		34.3940569674664
1.8904		34.4577251596805
1.8912		34.5214796016304
1.892		34.5853203693309
1.8928		34.64924753883
1.8936		34.7132611862093
1.8944		34.7773613875835
1.8952		34.8415482191014
1.896		34.9058217569446
1.8968		34.9701820773284
1.8976		35.0346292565016
1.8984		35.0991633707464
1.8992		35.1637844963783
1.9		35.2284927097466
1.9008		35.2932880872335
1.9016		35.3581707052552
1.9024		35.423140640261
1.9032		35.4881979687338
1.904		35.5533427671898
1.9048		35.6185751121788
1.9056		35.683895080284
1.9064		35.749302748122
1.9072		35.8147981923429
1.908		35.8803814896303
1.9088		35.9460527167011
1.9096		36.0118119503057
1.9104		36.0776592672282
1.9112		36.1435947442856
1.912		36.2096184583291
1.9128		36.2757304862427
1.9136		36.3419309049441
1.9144		36.4082197913843
1.9152		36.4745972225482
1.916		36.5410632754536
1.9168		36.6076180271522
1.9176		36.6742615547289
1.9184		36.7409939353021
1.9192		36.8078152460235
1.92		36.8747255640788
1.9208		36.9417249666864
1.9216		37.0088135310987
1.9224		37.0759913346016
1.9232		37.143258454514
1.924		37.2106149681885
1.9248		37.2780609530112
1.9256		37.3455964864017
1.9264		37.4132216458131
1.9272		37.4809365087315
1.928		37.5487411526772
1.9288		37.6166356552033
1.9296		37.6846200938965
1.9304		37.7526945463777
1.9312		37.8208590903
1.932		37.8891138033509
1.9328		37.9574587632509
1.9336		38.0258940477543
1.9344		38.0944197346488
1.9352		38.1630359017552
1.936		38.2317426269282
1.9368		38.3005399880557
1.9376		38.3694280630591
1.9384		38.4384069298934
1.9392		38.5074766665471
1.94		38.5766373510418
1.9408		38.6458890614331
1.9416		38.7152318758094
1.9424		38.7846658722932
1.9432		38.8541911290403
1.944		38.9238077242396
1.9448		38.993515736114
1.9456		39.0633152429195
1.9464		39.1332063229457
1.9472		39.2031890545155
1.948		39.2732635159856
1.9488		39.3434297857459
1.9496		39.4136879422199
1.9504		39.4840380638646
1.9512		39.5544802291702
1.952		39.6250145166607
1.9528		39.6956410048934
1.9536		39.7663597724591
1.9544		39.8371708979821
1.9552		39.9080744601201
1.956		39.9790705375643
1.9568		40.0501592090396
1.9576		40.1213405533039
1.9584		40.1926146491489
1.9592		40.2639815753997
1.96		40.335441410915
1.9608		40.4069942345867
1.9616		40.4786401253405
1.9624		40.5503791621353
1.9632		40.6222114239635
1.964		40.6941369898512
1.9648		40.7661559388577
1.9656		40.838268350076
1.9664		40.9104743026324
1.9672		40.9827738756868
1.968		41.0551671484325
1.9688		41.1276542000962
1.9696		41.2002351099384
1.9704		41.2729099572527
1.9712		41.3456788213664
1.972		41.4185417816402
1.9728		41.4914989174682
1.9736		41.5645503082781
1.9744		41.6376960335312
1.9752		41.7109361727219
1.976		41.7842708053783
1.9768		41.8577000110622
1.9776		41.9312238693683
1.9784		42.0048424599255
1.9792		42.0785558623957
1.98		42.1523641564743
1.9808		42.2262674218903
1.9816		42.3002657384061
1.9824		42.3743591858178
1.9832		42.4485478439546
1.984		42.5228317926797
1.9848		42.5972111118891
1.9856		42.6716858815128
1.9864		42.7462561815143
1.9872		42.8209220918902
1.988		42.8956836926709
1.9888		42.9705410639201
1.9896		43.0454942857352
1.9904		43.1205434382469
1.9912		43.1956886016192
1.992		43.2709298560501
1.9928		43.3462672817708
1.9936		43.4217009590457
1.9944		43.4972309681731
1.9952		43.5728573894847
1.996		43.6485803033456
1.9968		43.7243997901545
1.9976		43.8003159303433
1.9984		43.8763288043776
1.9992		43.9524384927567
2		44.0286450760128
2.0008		44.1049486347121
2.0016		44.1813492494543
2.0024		44.2578470008721
2.0032		44.3344419696321
2.004		44.4111342364342
2.0048		44.4879238820121
2.0056		44.5648109871324
2.0064		44.6417956325958
2.0072		44.7188778992361
2.008		44.7960578679206
2.0088		44.8733356195504
2.0096		44.9507112350599
2.0104		45.0281847954166
2.0112		45.1057563816222
2.012		45.1834260747116
2.0128		45.2611939557527
2.0136		45.3390601058477
2.0144		45.4170246061317
2.0152		45.4950875377735
2.016		45.5732489819755
2.0168		45.6515090199734
2.0176		45.7298677330363
2.0184		45.8083252024671
2.0192		45.886881509602
2.02		45.9655367358107
2.0208		46.0442909624965
2.0216		46.1231442710958
2.0224		46.2020967430791
2.0232		46.28114845995
2.024		46.3602995032455
2.0248		46.4395499545365
2.0256		46.5188998954269
2.0264		46.5983494075544
2.0272		46.6778985725903
2.028		46.757547472239
2.0288		46.8372961882386
2.0296		46.9171448023608
2.0304		46.9970933964106
2.0312		47.0771420522265
2.032		47.1572908516809
2.0328		47.2375398766789
2.0336		47.3178892091598
2.0344		47.3983389310963
2.0352		47.478889124494
2.036		47.5595398713926
2.0368		47.6402912538653
2.0376		47.7211433540184
2.0384		47.8020962539918
2.0392		47.8831500359593
2.04		47.9643047821275
2.0408		48.0455605747373
2.0416		48.1269174960621
2.0424		48.2083756284099
2.0432		48.2899350541213
2.044		48.3715958555709
2.0448		48.4533581151665
2.0456		48.5352219153497
2.0464		48.6171873385952
2.0472		48.6992544674116
2.048		48.7814233843406
2.0488		48.8636941719578
2.0496		48.9460669128719
2.0504		49.0285416897253
2.0512		49.111118585194
2.052		49.1937976819874
2.0528		49.2765790628483
2.0536		49.3594628105528
2.0544		49.442449007911
2.0552		49.5255377377662
2.056		49.6087290829953
2.0568		49.6920231265085
2.0576		49.7754199512496
2.0584		49.8589196401961
2.0592		49.9425222763587
2.06		50.0262279427815
2.0608		50.1100367225427
2.0616		50.1939486987533
2.0624		50.2779639545582
2.0632		50.3620825731356
2.064		50.4463046376973
2.0648		50.5306302314886
2.0656		50.6150594377883
2.0664		50.6995923399086
2.0672		50.7842290211953
2.068		50.8689695650275
2.0688		50.9538140548182
2.0696		51.0387625740135
2.0704		51.1238152060931
2.0712		51.2089720345703
2.072		51.2942331429917
2.0728		51.3795986149376
2.0736		51.4650685340218
2.0744		51.5506429838915
2.0752		51.6363220482272
2.076		51.7221058107433
2.0768		51.8079943551875
2.0776		51.8939877653408
2.0784		51.9800861250181
2.0792		52.0662895180676
2.08		52.1525980283707
2.0808		52.239011739843
2.0816		52.3255307364327
2.0824		52.4121551021224
2.0832		52.4988849209274
2.084		52.5857202768971
2.0848		52.6726612541143
2.0856		52.7597079366947
2.0864		52.8468604087883
2.0872		52.9341187545781
2.088		53.0214830582808
2.0888		53.1089534041466
2.0896		53.196529876459
2.0904		53.2842125595352
2.0912		53.3720015377257
2.092		53.4598968954149
2.0928		53.5478987170203
2.0936		53.6360070869928
2.0944		53.7242220898174
2.0952		53.8125438100118
2.096		53.9009723321281
2.0968		53.989507740751
2.0976		54.0781501204991
2.0984		54.1668995560248
2.0992		54.2557561320135
2.1		54.3447199331842
2.1008		54.4337910442897
2.1016		54.5229695501161
2.1024		54.6122555354828
2.1032		54.701649085243
2.104		54.7911502842832
2.1048		54.8807592175235
2.1056		54.9704759699175
2.1064		55.0603006264524
2.1072		55.1502332721484
2.108		55.2402739920599
2.1088		55.3304228712745
2.1096		55.420679994913
2.1104		55.51104544813
2.1112		55.6015193161137
2.112		55.6921016840855
2.1128		55.7827926373007
2.1136		55.8735922610475
2.1144		55.9645006406482
2.1152		56.0555178614583
2.116		56.1466440088667
2.1168		56.2378791682961
2.1176		56.3292234252025
2.1184		56.4206768650754
2.1192		56.5122395734378
2.12		56.6039116358462
2.1208		56.6956931378907
2.1216		56.7875841651948
2.1224		56.8795848034157
2.1232		56.9716951382435
2.124		57.0639152554026
2.1248		57.1562452406503
2.1256		57.2486851797777
2.1264		57.3412351586093
2.1272		57.433895263003
2.128		57.5266655788504
2.1288		57.6195461920765
2.1296		57.7125371886399
2.1304		57.8056386545323
2.1312		57.8988506757794
2.132		57.9921733384403
2.1328		58.0856067286073
2.1336		58.1791509324064
2.1344		58.2728060359971
2.1352		58.3665721255724
2.136		58.4604492873589
2.1368		58.5544376076164
2.1376		58.6485371726383
2.1384		58.7427480687519
2.1392		58.8370703823174
2.14		58.9315041997288
2.1408		59.0260496074136
2.1416		59.120706691833
2.1424		59.215475539481
2.1432		59.3103562368859
2.144		59.405348870609
2.1448		59.5004535272453
2.1456		59.5956702934233
2.1464		59.6909992558049
2.1472		59.7864405010855
2.148		59.8819941159941
2.1488		59.9776601872931
2.1496		60.0734388017786
2.1504		60.1693300462798
2.1512		60.2653340076598
2.152		60.361450772815
2.1528		60.4576804286753
2.1536		60.5540230622041
2.1544		60.6504787603983
2.1552		60.7470476102885
2.156		60.8437296989385
2.1568		60.9405251134458
2.1576		61.037433940941
2.1584		61.1344562685891
2.1592		61.2315921835873
2.16		61.3288417731675
2.1608		61.4262051245945
2.1616		61.5236823251667
2.1624		61.6212734622159
2.1632		61.7189786231077
2.164		61.8167978952407
2.1648		61.9147313660475
2.1656		62.0127791229941
2.1664		62.1109412535796
2.1672		62.2092178453371
2.168		62.3076089858329
2.1688		62.4061147626668
2.1696		62.5047352634722
2.1704		62.6034705759161
2.1712		62.7023207876987
2.172		62.8012859865542
2.1728		62.9003662602495
2.1736		62.9995616965858
2.1744		63.0988723833973
2.1752		63.1982984085519
2.176		63.2978398599511
2.1768		63.3974968255294
2.1776		63.4972693932554
2.1784		63.597157651131
2.1792		63.6971616871913
2.18		63.7972815895053
2.1808		63.8975174461754
2.1816		63.9978693453372
2.1824		64.0983373751603
2.1832		64.1989216238473
2.184		64.2996221796347
2.1848		64.4004391307921
2.1856		64.501372565623
2.1864		64.6024225724641
2.1872		64.7035892396858
2.188		64.8048726556919
2.1888		64.9062729089196
2.1896		65.0077900878399
2.1904		65.1094242809567
2.1912		65.2111755768082
2.192		65.3130440639655
2.1928		65.4150298310334
2.1936		65.5171329666503
2.1944		65.6193535594877
2.1952		65.7216916982512
2.196		65.8241474716794
2.1968		65.9267209685445
2.1976		66.0294122776523
2.1984		66.1322214878423
2.1992		66.2351486879869
2.2		66.3381939669925
2.2008		66.4413574137989
2.2016		66.5446391173791
2.2024		66.6480391667402
2.2032		66.7515576509221
2.204		66.8551946589989
2.2048		66.9589502800774
2.2056		67.0628246032986
2.2064		67.1668177178367
2.2072		67.2709297128992
2.208		67.3751606777276
2.2088		67.4795107015965
2.2096		67.5839798738138
2.2104		67.6885682837218
2.2112		67.7932760206951
2.212		67.8981031741427
2.2128		68.0030498335067
2.2136		68.1081160882628
2.2144		68.2133020279201
2.2152		68.3186077420214
2.216		68.4240333201428
2.2168		68.529578851894
2.2176		68.6352444269179
2.2184		68.7410301348914
2.2192		68.8469360655247
2.22		68.9529623085613
2.2208		69.0591089537781
2.2216		69.1653760909863
2.2224		69.2717638100295
2.2232		69.3782722007856
2.224		69.4849013531657
2.2248		69.5916513571143
2.2256		69.6985223026094
2.2264		69.8055142796628
2.2272		69.9126273783196
2.228		70.0198616886581
2.2288		70.1272173007909
2.2296		70.2346943048631
2.2304		70.3422927910538
2.2312		70.4500128495758
2.232		70.557854570675
2.2328		70.6658180446311
2.2336		70.7739033617569
2.2344		70.8821106123991
2.2352		70.9904398869379
2.236		71.0988912757864
2.2368		71.2074648693919
2.2376		71.3161607582349
2.2384		71.4249790328295
2.2392		71.5339197837229
2.24		71.6429831014964
2.2408		71.7521690767643
2.2416		71.8614778001748
2.2424		71.9709093624089
2.2432		72.0804638541822
2.244		72.1901413662427
2.2448		72.2999419893726
2.2456		72.4098658143873
2.2464		72.5199129321356
2.2472		72.6300834335002
2.248		72.7403774093967
2.2488		72.8507949507749
2.2496		72.9613361486173
2.2504		73.0720010939407
2.2512		73.1827898777948
2.252		73.293702591263
2.2528		73.4047393254623
2.2536		73.515900171543
2.2544		73.6271852206889
2.2552		73.7385945641174
2.256		73.8501282930795
2.2568		73.9617864988594
2.2576		74.073569272775
2.2584		74.1854767061775
2.2592		74.2975088904521
2.26		74.4096659170169
2.2608		74.5219478773236
2.2616		74.6343548628575
2.2624		74.7468869651376
2.2632		74.8595442757161
2.264		74.9723268861788
2.2648		75.085234888145
2.2656		75.1982683732672
2.2664		75.3114274332319
2.2672		75.424712159759
2.268		75.5381226446015
2.2688		75.6516589795461
2.2696		75.7653212564134
2.2704		75.8791095670565
2.2712		75.9930240033631
2.272		76.1070646572538
2.2728		76.2212316206827
2.2736		76.3355249856375
2.2744		76.4499448441393
2.2752		76.564491288243
2.276		76.6791644100365
2.2768		76.7939643016416
2.2776		76.9088910552134
2.2784		77.0239447629407
2.2792		77.1391255170452
2.28		77.2544334097829
2.2808		77.3698685334426
2.2816		77.4854309803473
2.2824		77.6011208428526
2.2832		77.7169382133485
2.284		77.8328831842577
2.2848		77.9489558480369
2.2856		78.0651562971762
2.2864		78.1814846241992
2.2872		78.2979409216626
2.288		78.4145252821573
2.2888		78.5312377983072
2.2896		78.6480785627696
2.2904		78.7650476682356
2.2912		78.8821452074298
2.292		78.9993712731101
2.2928		79.1167259580677
2.2936		79.234209355128
2.2944		79.3518215571491
2.2952		79.4695626570229
2.296		79.587432747675
2.2968		79.7054319220643
2.2976		79.8235602731831
2.2984		79.9418178940572
2.2992		80.060204877746
2.3		80.1787213173426
2.3008		80.297367305973
2.3016		80.4161429367974
2.3024		80.5350483030088
2.3032		80.6540834978342
2.304		80.7732486145338
2.3048		80.8925437464016
2.3056		81.0119689867644
2.3064		81.1315244289836
2.3072		81.251210166453
2.308		81.3710262926006
2.3088		81.4909729008875
2.3096		81.6110500848083
2.3104		81.7312579378916
2.3112		81.8515965536987
2.312		81.9720660258249
2.3128		82.0926664478991
2.3136		82.2133979135832
2.3144		82.3342605165731
2.3152		82.4552543505977
2.316		82.5763795094195
2.3168		82.6976360868352
2.3176		82.8190241766738
2.3184		82.9405438727986
2.3192		83.0621952691062
2.32		83.1839784595267
2.3208		83.3058935380236
2.3216		83.4279405985939
2.3224		83.5501197352683
2.3232		83.6724310421105
2.324		83.7948746132184
2.3248		83.9174505427227
2.3256		84.0401589247879
2.3264		84.162999853612
2.3272		84.2859734234265
2.328		84.4090797284963
2.3288		84.53231886312
2.3296		84.655690921629
2.3304		84.7791959983892
2.3312		84.9028341877993
2.332		85.0266055842917
2.3328		85.1505102823322
2.3336		85.2745483764202
2.3344		85.3987199610884
2.3352		85.5230251309032
2.336		85.6474639804644
2.3368		85.7720366044054
2.3376		85.8967430973927
2.3384		86.0215835541269
2.3392		86.1465580693414
2.34		86.2716667378035
2.3408		86.3969096543141
2.3416		86.5222869137074
2.3424		86.6477986108509
2.3432		86.7734448406457
2.344		86.8992256980268
2.3448		87.025141277962
2.3456		87.1511916754531
2.3464		87.277376985535
2.3472		87.4036973032768
2.348		87.5301527237798
2.3488		87.6567433421802
2.3496		87.783469253647
2.3504		87.9103305533825
2.3512		88.0373273366227
2.352		88.1644596986373
2.3528		88.2917277347291
2.3536		88.4191315402349
2.3544		88.5466712105242
2.3552		88.6743468410005
2.356		88.8021585271011
2.3568		88.9301063642962
2.3576		89.0581904480896
2.3584		89.1864108740188
2.3592		89.3147677376545
2.36		89.4432611346013
2.3608		89.5718911604968
2.3616		89.7006579110123
2.3624		89.8295614818529
2.3632		89.9586019687565
2.364		90.0877794674951
2.3648		90.2170940738739
2.3656		90.3465458837315
2.3664		90.4761349929402
2.3672		90.6058614974057
2.368		90.7357254930673
2.3688		90.8657270758974
2.3696		90.9958663419023
2.3704		91.1261433871216
2.3712		91.2565583076284
2.372		91.3871111995293
2.3728		91.5178021589644
2.3736		91.6486312821073
2.3744		91.7795986651649
2.3752		91.9107044043778
2.376		92.04194859602
2.3768		92.1733313363989
2.3776		92.3048527218556
2.3784		92.4365128487644
2.3792		92.5683118135335
2.38		92.700249712604
2.3808		92.8323266424509
2.3816		92.9645426995827
2.3824		93.0968979805411
2.3832		93.2293925819015
2.384		93.3620266002728
2.3848		93.4948001322971
2.3856		93.6277132746505
2.3864		93.7607661240418
2.3872		93.8939587772142
2.388		94.0272913309438
2.3888		94.1607638820401
2.3896		94.2943765273466
2.3904		94.4281293637397
2.3912		94.5620224881296
2.392		94.6960559974601
2.3928		94.8302299887082
2.3936		94.9645445588847
2.3944		95.0989998050332
2.3952		95.2335958242315
2.396		95.3683327135909
2.3968		95.5032105702555
2.3976		95.6382294914035
2.3984		95.7733895742465
2.3992		95.9086909160291
2.4		96.0441336140301
2.4008		96.1797177655611
2.4016		96.3154434679678
2.4024		96.4513108186288
2.4032		96.5873199149566
2.404		96.7234708543971
2.4048		96.8597637344294
2.4056		96.9961986525666
2.4064		97.1327757063546
2.4072		97.2694949933735
2.408		97.4063566112362
2.4088		97.5433606575896
2.4096		97.6805072301141
2.4104		97.8177964265229
2.4112		97.9552283445634
2.412		98.0928030820162
2.4128		98.2305207366954
2.4136		98.3683814064488
2.4144		98.5063851891571
2.4152		98.6445321827351
2.416		98.7828224851306
2.4168		98.9212561943253
2.4176		99.0598334083338
2.4184		99.1985542252053
2.4192		99.3374187430208
2.42		99.4764270598967
2.4208		99.615579273981
2.4216		99.7548754834566
2.4224		99.8943157865391
2.4232		100.033900281478
2.424		100.173629066556
2.4248		100.313502240089
2.4256		100.453519900427
2.4264		100.593682145954
2.4272		100.733989075086
2.428		100.874440786273
2.4288		101.015037377999
2.4296		101.155778948781
2.4304		101.29666559717
2.4312		101.437697421749
2.432		101.578874521137
2.4328		101.720196993984
2.4336		101.861664938975
2.4344		102.003278454828
2.4352		102.145037640295
2.436		102.28694259416
2.4368		102.428993415241
2.4376		102.571190202391
2.4384		102.713533054496
2.4392		102.856022070473
2.44		102.998657349275
2.4408		103.141438989889
2.4416		103.284367091333
2.4424		103.42744175266
2.4432		103.570663072956
2.444		103.714031151342
2.4448		103.857546086969
2.4456		104.001207979026
2.4464		104.145016926732
2.4472		104.28897302934
2.448		104.433076386138
2.4488		104.577327096447
2.4496		104.72172525962
2.4504		104.866270975045
2.4512		105.010964342143
2.452		105.155805460368
2.4528		105.300794429208
2.4536		105.445931348186
2.4544		105.591216316855
2.4552		105.736649434804
2.456		105.882230801654
2.4568		106.027960517062
2.4576		106.173838680716
2.4584		106.319865392338
2.4592		106.466040751684
2.46		106.612364858544
2.4608		106.758837812739
2.4616		106.905459714126
2.4624		107.052230662595
2.4632		107.199150758068
2.464		107.346220100503
2.4648		107.49343878989
2.4656		107.640806926251
2.4664		107.788324609644
2.4672		107.93599194016
2.468		108.083809017922
2.4688		108.231775943088
2.4696		108.379892815848
2.4704		108.528159736428
2.4712		108.676576805085
2.472		108.82514412211
2.4728		108.973861787828
2.4736		109.122729902597
2.4744		109.271748566809
2.4752		109.42091788089
2.476		109.570237945297
2.4768		109.719708860523
2.4776		109.869330727095
2.4784		110.01910364557
2.4792		110.169027716541
2.48		110.319103040635
2.4808		110.469329718511
2.4816		110.619707850862
2.4824		110.770237538414
2.4832		110.920918881927
2.484		111.071751982196
2.4848		111.222736940046
2.4856		111.373873856337
2.4864		111.525162831965
2.4872		111.676603967856
2.488		111.82819736497
2.4888		111.979943124303
2.4896		112.131841346881
2.4904		112.283892133767
2.4912		112.436095586054
2.492		112.588451804871
2.4928		112.740960891379
2.4936		112.893622946773
2.4944		113.046438072282
2.4952		113.199406369169
2.496		113.352527938728
2.4968		113.505802882288
2.4976		113.659231301211
2.4984		113.812813296895
2.4992		113.966548970768
2.5		114.120438424292
2.5008		114.274481758964
2.5016		114.428679076315
2.5024		114.583030477906
2.5032		114.737536065336
2.504		114.892195940233
2.5048		115.047010204263
2.5056		115.201978959121
2.5064		115.357102306538
2.5072		115.512380348279
2.508		115.667813186141
2.5088		115.823400921954
2.5096		115.979143657585
2.5104		116.135041494929
2.5112		116.29109453592
2.512		116.447302882521
2.5128		116.603666636731
2.5136		116.760185900582
2.5144		116.916860776139
2.5152		117.073691365501
2.516		117.2306777708
2.5168		117.387820094202
2.5176		117.545118437906
2.5184		117.702572904144
2.5192		117.860183595183
2.52		118.017950613322
2.5208		118.175874060895
2.5216		118.333954040267
2.5224		118.492190653839
2.5232		118.650584004044
2.524		118.809134193349
2.5248		118.967841324255
2.5256		119.126705499295
2.5264		119.285726821036
2.5272		119.44490539208
2.528		119.604241315061
2.5288		119.763734692646
2.5296		119.923385627536
2.5304		120.083194222467
2.5312		120.243160580205
2.532		120.403284803554
2.5328		120.563566995348
2.5336		120.724007258455
