T [fm^-1]		beta_pi
1.282135943		5.84140958100712
1.287203674		5.95416646003025
1.292271405		6.06845817057094
1.297339136		6.18429798928658
1.302406867		6.30169923290565
1.307474598		6.42067525952686
1.312542329		6.54123946859215
1.31761006		6.66340530143066
1.322677791		6.78718624152724
1.327745522		6.91259581509374
1.332813253		7.03964759143129
1.337880984		7.16835518336304
1.342948715		7.29873224760143
1.348016446		7.43079248529991
1.353084177		7.56454964227732
1.358151908		7.70001750951051
1.363219639		7.83720992348172
1.36828737		7.9761407664109
1.373355101		8.11682396687692
1.378422832		8.25927349979704
1.383490563		8.4035033870105
1.388558294		8.54952769747585
1.393626025		8.69736054750055
1.398693756		8.84701610113819
1.403761487		8.99850857032486
1.408829218		9.15185221519152
1.413896949		9.30706134433653
1.41896468		9.46415031492515
1.424032411		9.62313353304725
1.429100142		9.78402545381788
1.434167873		9.94684058161202
1.439235604		10.1115934702494
1.444303335		10.2782987231597
1.449371066		10.44697099355
1.454438797		10.6176249845595
1.459506528		10.790275449432
1.464574259		10.9649371916336
1.46964199		11.1416250650069
1.474709721		11.3203539738982
1.479777452		11.5011388732667
1.484845183		11.683994768832
1.489912914		11.8689367171616
1.494980645		12.0559798257991
1.500048376		12.2451392533489
1.505116107		12.4364302095912
1.510183838		12.6298679555618
1.515251569		12.8254678036624
1.5203193		13.0232451177257
1.525387031		13.2232153131166
1.530454762		13.4253938567905
1.535522493		13.6297962673937
1.540590224		13.8364381153174
1.545657955		14.0453350227867
1.550725686		14.2565026638998
1.555793417		14.4699567647224
1.560861148		14.6857131033377
1.565928879		14.9037875099002
1.57099661000001		15.124195866704
1.57606434100001		15.3469541082316
1.58113207200001		15.5720782212158
1.58619980300001		15.7995842446799
1.59126753400001		16.0294882699962
1.59633526500001		16.2618064409358
1.60140299600001		16.4965549537097
1.60647072700001		16.7337500570159
1.61153845800001		16.9734080520873
1.61660618900001		17.2155452927282
1.62167392000001		17.460178185355
1.62674165100001		17.7073231890477
1.63180938200001		17.9569968155725
1.63687711300001		18.2092156294316
1.64194484400001		18.4639962478918
1.64701257500001		18.7213553410281
1.65208030600001		18.9813096317473
1.65714803700001		19.2438758958328
1.66221576800001		19.5090709619675
1.66728349900001		19.7769117117751
1.67235123000001		20.0474150798399
1.67741896100001		20.3205980537474
1.68248669200001		20.5964776741079
1.68755442300001		20.8750710345833
1.69262215400001		21.1563952819219
1.69768988500001		21.4404676159786
1.70275761600001		21.7273052897433
1.70782534700001		22.0169256093693
1.71289307800001		22.3093459341977
1.71796080900001		22.6045836767787
1.72302854000001		22.9026563028973
1.72809627100001		23.2035813315982
1.73316400200001		23.5073763352086
1.73823173300001		23.8140589393595
1.74329946400001		24.123646823006
1.74836719500001		24.4361577184529
1.75343492600001		24.7516094113695
1.75850265700001		25.0700197408181
1.76357038800001		25.3914065992663
1.76863811900001		25.7157879326098
1.77370585000001		26.0431817401939
1.77877358100001		26.3736060748247
1.78384131200001		26.7070790427969
1.78890904300001		27.0436188039042
1.79397677400001		27.3832435714622
1.79904450500001		27.7259716123179
1.80411223600001		28.0718212468766
1.80917996700001		28.4208108491103
1.81424769800001		28.7729588465759
1.81931542900001		29.1282837204321
1.82438316000001		29.4868040054542
1.82945089100001		29.8485382900485
1.83451862200001		30.2135052162666
1.83958635300001		30.5817234798215
1.84465408400001		30.953211830099
1.84972181500001		31.3279890701749
1.85478954600001		31.7060740568244
1.85985727700001		32.0874857005394
1.86492500800001		32.4722429655383
1.86999273900001		32.8603648697796
1.87506047000001		33.2518704849748
1.88012820100001		33.6467789365994
1.88519593200001		34.0451094039057
1.89026366300001		34.4468811199346
1.89533139400001		34.8521133715248
1.90039912500001		35.2608254993257
1.90546685600001		35.6730368978085
1.91053458700001		36.0887670152766
1.91560231800001		36.5080353538735
1.92067004900001		36.9308614695962
1.92573778000001		37.3572649723039
1.93080551100001		37.7872655257281
1.93587324200001		38.2208828474794
1.94094097300001		38.6581367090612
1.94600870400001		39.0990469358768
1.95107643500001		39.5436334072364
1.95614416600001		39.9919160563679
1.96121189700001		40.4439148704249
1.96627962800001		40.8996498904964
1.97134735900001		41.3591412116106
1.97641509000001		41.8224089827486
1.98148282100001		42.289473406848
1.98655055200001		42.760354740811
1.99161828300001		43.2350732955143
1.99668601400001		43.7136494358134
2.00175374500001		44.1961035805508
2.00682147600001		44.6824562025643
2.01188920700001		45.1727278286905
2.01695693800001		45.6669390397743
2.02202466900001		46.1651104706752
2.02709240000001		46.6672628102711
2.03216013100001		47.1734168014672
2.03722786200001		47.6835932412006
2.04229559300001		48.1978129804468
2.04736332400001		48.7160969242248
2.05243105500001		49.2384660316034
2.05749878600001		49.7649413157049
2.06256651700001		50.2955438437141
2.06763424800001		50.8302947368793
2.07270197900001		51.3692151705198
2.07776971000001		51.9123263740317
2.08283744100001		52.4596496308889
2.08790517200001		53.0112062786522
2.09297290300001		53.5670177089714
2.09804063400001		54.1271053675905
2.10310836500001		54.6914907543512
2.10817609600001		55.2601954231998
2.11324382700001		55.8332409821871
2.11831155800001		56.4106490934772
2.12337928900001		56.9924414733473
2.12844702000001		57.5786398921939
2.13351475100001		58.1692661745375
2.13858248200001		58.7643421990227
2.14365021300001		59.3638898984248
2.14871794400001		59.9679312596526
2.15378567500001		60.5764883237515
2.15885340600001		61.1895831859068
2.16392113700001		61.8072379954465
2.16898886800001		62.4294749558458
2.17405659900001		63.0563163247286
2.17912433000001		63.6877844138713
2.18419206100001		64.3239015892058
2.18925979200001		64.9646902708214
2.19432752300001		65.610172932969
2.19939525400001		66.2603721040623
2.20446298500001		66.915310366682
2.20953071600001		67.5750103575749
2.21459844700001		68.2394947676617
2.21966617800001		68.9087863420352
2.22473390900001		69.582907879963
2.22980164000001		70.2618822348923
2.23486937100001		70.9457323144489
2.23993710200001		71.634481080442
2.24500483300001		72.3281515488642
2.25007256400001		73.0267667898946
2.25514029500001		73.7303499279013
2.26020802600001		74.4389241414404
2.26527575700001		75.1525126632629
2.27034348800001		75.8711387803107
2.27541121900001		76.5948258337221
2.28047895000001		77.3235972188332
2.28554668100001		78.0574763851778
2.29061441200001		78.7964868364906
2.29568214300001		79.5406521307074
2.30074987400001		80.2899958799673
2.30581760500001		81.0445417506143
2.31088533600001		81.8043134631985
2.31595306700001		82.569334792477
2.32102079800001		83.339629567415
2.32608852900001		84.1152216711889
2.33115626000001		84.8961350411849
2.33622399100001		85.6823936690019
2.34129172200001		86.4740216004517
2.34635945300001		87.271042935561
2.35142718400001		88.0734818285722
2.35649491500001		88.8813624879423
2.36156264600001		89.6947091763479
2.36663037700001		90.5135462106825
2.37169810800001		91.3378979620596
2.37676583900001		92.167788855812
2.38183357000001		93.003243371494
2.38690130100001		93.8442860428809
2.39196903200001		94.6909414579714
2.39703676300001		95.5432342589866
2.40210449400001		96.4011891423711
2.40717222500001		97.2648308587955
2.41223995600001		98.1341842131541
2.41730768700001		99.0092740645678
2.42237541800001		99.8901253263832
2.42744314900001		100.776762966174
2.43251088000001		101.669212005743
2.43757861100001		102.567497521118
2.44264634200001		103.471644642557
2.44771407300001		104.381678554548
2.45278180400001		105.297624495805
2.45784953500001		106.219507759275
2.46291726600001		107.147353692133
2.46798499700001		108.081187695787
2.47305272800001		109.021035225873
2.47812045900001		109.96692179226
2.48318819000001		110.918872959047
2.48825592100001		111.876914344567
2.49332365200001		112.841071621382
2.49839138300001		113.811370516289
2.50345911400001		114.787836810316
2.50852684500001		115.770496338723
2.51359457600001		116.759374991006
2.51866230700001		117.75449871089
2.52373003800001		118.755893496336
2.52879776900001		119.763585399538
