tau [fm]		R_piNS^-1
15.49		0.0821066
15.5		0.0820582
15.51		0.0820098
15.52		0.0819615
15.53		0.0819132
15.54		0.081865
15.55		0.0818168
15.56		0.0817688
15.57		0.0817207
15.58		0.0816727
15.59		0.0816248
15.6		0.0815769
15.61		0.0815291
15.62		0.0814814
15.63		0.0814337
15.64		0.081386
15.65		0.0813384
15.66		0.0812909
15.67		0.0812434
15.68		0.081196
15.69		0.0811486
15.7		0.0811013
15.71		0.081054
15.72		0.0810068
15.73		0.0809597
15.74		0.0809126
15.75		0.0808655
15.76		0.0808185
15.77		0.0807716
15.78		0.0807247
15.79		0.0806779
15.8		0.0806311
15.81		0.0805844
15.82		0.0805378
15.83		0.0804912
15.84		0.0804446
15.85		0.0803981
15.86		0.0803516
15.87		0.0803052
15.88		0.0802589
15.89		0.0802126
15.9		0.0801664
15.91		0.0801202
15.92		0.0800741
15.93		0.080028
15.94		0.079982
15.95		0.079936
15.96		0.0798901
15.97		0.0798442
15.98		0.0797984
15.99		0.0797526
16		0.0797069
16.01		0.0796613
16.02		0.0796156
16.03		0.0795701
16.04		0.0795246
16.05		0.0794791
16.06		0.0794337
16.07		0.0793884
16.08		0.0793431
16.09		0.0792978
16.1		0.0792526
16.11		0.0792075
16.12		0.0791624
16.13		0.0791174
16.14		0.0790724
16.15		0.0790274
16.16		0.0789825
16.17		0.0789377
16.18		0.0788929
16.19		0.0788482
16.2		0.0788035
16.21		0.0787588
16.22		0.0787142
16.23		0.0786697
16.24		0.0786252
16.25		0.0785808
16.26		0.0785364
16.27		0.078492
16.28		0.0784478
16.29		0.0784035
16.3		0.0783593
16.31		0.0783152
16.32		0.0782711
16.33		0.078227
16.34		0.078183
16.35		0.0781391
16.36		0.0780952
16.37		0.0780514
16.38		0.0780076
16.39		0.0779638
16.4		0.0779201
16.41		0.0778764
16.42		0.0778328
16.43		0.0777893
16.44		0.0777458
16.45		0.0777023
16.46		0.0776589
16.47		0.0776155
16.48		0.0775722
16.49		0.0775289
16.5		0.0774857
16.51		0.0774425
16.52		0.0773994
16.53		0.0773563
16.54		0.0773133
16.55		0.0772703
16.56		0.0772274
16.57		0.0771845
16.58		0.0771416
16.59		0.0770988
16.6		0.0770561
16.61		0.0770134
16.62		0.0769707
16.63		0.0769281
16.64		0.0768855
16.65		0.076843
16.66		0.0768005
16.67		0.0767581
16.68		0.0767157
16.69		0.0766734
16.7		0.0766311
16.71		0.0765889
16.72		0.0765467
16.73		0.0765045
16.74		0.0764624
16.75		0.0764204
16.76		0.0763783
16.77		0.0763364
16.78		0.0762944
16.79		0.0762526
16.8		0.0762107
16.81		0.0761689
16.82		0.0761272
16.83		0.0760855
16.84		0.0760439
16.85		0.0760022
16.86		0.0759607
16.87		0.0759192
16.88		0.0758777
16.89		0.0758363
16.9		0.0757949
16.91		0.0757535
16.92		0.0757122
16.93		0.075671
16.94		0.0756298
16.95		0.0755886
16.96		0.0755475
16.97		0.0755064
16.98		0.0754654
16.99		0.0754244
17		0.0753834
17.01		0.0753425
17.02		0.0753017
17.03		0.0752609
17.04		0.0752201
17.05		0.0751794
17.06		0.0751387
17.07		0.075098
17.08		0.0750574
17.09		0.0750169
17.1		0.0749764
17.11		0.0749359
17.12		0.0748955
17.13		0.0748551
17.14		0.0748148
17.15		0.0747745
17.16		0.0747342
17.17		0.074694
17.18		0.0746538
17.19		0.0746137
17.2		0.0745736
17.21		0.0745336
17.22		0.0744936
17.23		0.0744536
17.24		0.0744137
17.25		0.0743738
17.26		0.074334
17.27		0.0742942
17.28		0.0742544
17.29		0.0742147
17.3		0.074175
17.31		0.0741354
17.32		0.0740958
17.33		0.0740563
17.34		0.0740168
17.35		0.0739773
17.36		0.0739379
17.37		0.0738985
17.38		0.0738592
17.39		0.0738199
17.4		0.0737806
17.41		0.0737414
17.42		0.0737022
17.43		0.0736631
17.44		0.073624
17.45		0.0735849
17.46		0.0735459
17.47		0.073507
17.48		0.073468
17.49		0.0734291
17.5		0.0733903
17.51		0.0733515
17.52		0.0733127
17.53		0.073274
17.54		0.0732353
17.55		0.0731966
17.56		0.073158
17.57		0.0731194
17.58		0.0730809
17.59		0.0730424
17.6		0.0730039
17.61		0.0729655
17.62		0.0729272
17.63		0.0728888
17.64		0.0728505
17.65		0.0728123
17.66		0.072774
17.67		0.0727359
17.68		0.0726977
17.69		0.0726596
17.7		0.0726216
17.71		0.0725835
17.72		0.0725456
17.73		0.0725076
17.74		0.0724697
17.75		0.0724318
17.76		0.072394
17.77		0.0723562
17.78		0.0723185
17.79		0.0722807
17.8		0.0722431
17.81		0.0722054
17.82		0.0721678
17.83		0.0721303
17.84		0.0720927
17.85		0.0720552
17.86		0.0720178
17.87		0.0719804
17.88		0.071943
17.89		0.0719057
17.9		0.0718684
17.91		0.0718311
17.92		0.0717939
17.93		0.0717567
17.94		0.0717196
17.95		0.0716824
17.96		0.0716454
17.97		0.0716083
17.98		0.0715713
17.99		0.0715344
18		0.0714974
18.01		0.0714606
18.02		0.0714237
18.03		0.0713869
18.04		0.0713501
18.05		0.0713134
18.06		0.0712767
18.07		0.07124
18.08		0.0712034
18.09		0.0711668
18.1		0.0711302
18.11		0.0710937
18.12		0.0710572
18.13		0.0710207
18.14		0.0709843
18.15		0.070948
18.16		0.0709116
18.17		0.0708753
18.18		0.070839
18.19		0.0708028
18.2		0.0707666
18.21		0.0707304
18.22		0.0706943
18.23		0.0706582
18.24		0.0706222
18.25		0.0705862
18.26		0.0705502
18.27		0.0705142
18.28		0.0704783
18.29		0.0704424
18.3		0.0704066
18.31		0.0703708
18.32		0.070335
18.33		0.0702993
18.34		0.0702636
18.35		0.0702279
18.36		0.0701923
18.37		0.0701567
18.38		0.0701211
18.39		0.0700856
18.4		0.0700501
18.41		0.0700147
18.42		0.0699792
18.43		0.0699438
18.44		0.0699085
18.45		0.0698732
18.46		0.0698379
18.47		0.0698026
18.48		0.0697674
18.49		0.0697322
18.5		0.0696971
18.51		0.069662
18.52		0.0696269
18.53		0.0695919
18.54		0.0695568
18.55		0.0695219
18.56		0.0694869
18.57		0.069452
18.58		0.0694171
18.59		0.0693823
18.6		0.0693475
18.61		0.0693127
18.62		0.069278
18.63		0.0692433
18.64		0.0692086
18.65		0.069174
18.66		0.0691393
18.67		0.0691048
18.68		0.0690702
18.69		0.0690357
18.7		0.0690012
18.71		0.0689668
18.72		0.0689324
18.73		0.068898
18.74		0.0688637
18.75		0.0688294
18.76		0.0687951
18.77		0.0687609
18.78		0.0687266
18.79		0.0686925
18.8		0.0686583
18.81		0.0686242
18.82		0.0685901
18.83		0.0685561
18.84		0.0685221
18.85		0.0684881
18.86		0.0684541
18.87		0.0684202
18.88		0.0683863
18.89		0.0683525
18.9		0.0683187
18.91		0.0682849
18.92		0.0682511
18.93		0.0682174
18.94		0.0681837
18.95		0.06815
18.96		0.0681164
18.97		0.0680828
18.98		0.0680492
18.99		0.0680157
19		0.0679822
19.01		0.0679487
19.02		0.0679153
19.03		0.0678819
19.04		0.0678485
19.05		0.0678152
19.06		0.0677819
19.07		0.0677486
19.08		0.0677153
19.09		0.0676821
19.1		0.0676489
19.11		0.0676158
19.12		0.0675826
19.13		0.0675495
19.14		0.0675165
19.15		0.0674834
19.16		0.0674504
19.17		0.0674175
19.18		0.0673845
19.19		0.0673516
19.2		0.0673187
19.21		0.0672859
19.22		0.0672531
19.23		0.0672203
19.24		0.0671875
19.25		0.0671548
19.26		0.0671221
19.27		0.0670895
19.28		0.0670568
19.29		0.0670242
19.3		0.0669916
19.31		0.0669591
19.32		0.0669266
19.33		0.0668941
19.34		0.0668617
19.35		0.0668292
19.36		0.0667968
19.37		0.0667645
19.38		0.0667321
19.39		0.0666998
19.4		0.0666676
19.41		0.0666353
19.42		0.0666031
19.43		0.0665709
19.44		0.0665388
19.45		0.0665066
19.46		0.0664746
19.47		0.0664425
19.48		0.0664105
19.49		0.0663784
19.5		0.0663465
19.51		0.0663145
19.52		0.0662826
19.53		0.0662507
19.54		0.0662189
19.55		0.066187
19.56		0.0661552
19.57		0.0661235
19.58		0.0660917
19.59		0.06606
19.6		0.0660283
19.61		0.0659967
19.62		0.065965
19.63		0.0659334
19.64		0.0659019
19.65		0.0658703
19.66		0.0658388
19.67		0.0658073
19.68		0.0657759
19.69		0.0657444
19.7		0.065713
19.71		0.0656817
19.72		0.0656503
19.73		0.065619
19.74		0.0655877
19.75		0.0655565
19.76		0.0655252
19.77		0.0654941
19.78		0.0654629
19.79		0.0654317
19.8		0.0654006
19.81		0.0653695
19.82		0.0653385
19.83		0.0653074
19.84		0.0652764
19.85		0.0652455
19.86		0.0652145
19.87		0.0651836
19.88		0.0651527
19.89		0.0651219
19.9		0.065091
19.91		0.0650602
19.92		0.0650294
19.93		0.0649987
19.94		0.0649679
19.95		0.0649373
19.96		0.0649066
19.97		0.0648759
19.98		0.0648453
19.99		0.0648147
20		0.0647842
20.01		0.0647536
20.02		0.0647231
20.03		0.0646927
20.04		0.0646622
20.05		0.0646318
20.06		0.0646014
20.07		0.064571
20.08		0.0645407
20.09		0.0645104
20.1		0.0644801
20.11		0.0644498
20.12		0.0644196
20.13		0.0643894
20.14		0.0643592
20.15		0.064329
20.16		0.0642989
20.17		0.0642688
20.18		0.0642387
20.19		0.0642087
20.2		0.0641787
20.21		0.0641487
20.22		0.0641187
20.23		0.0640887
20.24		0.0640588
20.25		0.0640289
20.26		0.0639991
20.27		0.0639692
20.28		0.0639394
20.29		0.0639096
20.3		0.0638799
20.31		0.0638502
20.32		0.0638204
20.33		0.0637908
20.34		0.0637611
20.35		0.0637315
20.36		0.0637019
20.37		0.0636723
20.38		0.0636428
20.39		0.0636132
20.4		0.0635837
20.41		0.0635543
20.42		0.0635248
20.43		0.0634954
20.44		0.063466
20.45		0.0634366
20.46		0.0634073
20.47		0.063378
20.48		0.0633487
20.49		0.0633194
20.5		0.0632902
20.51		0.0632609
20.52		0.0632318
20.53		0.0632026
20.54		0.0631734
20.55		0.0631443
20.56		0.0631152
20.57		0.0630862
20.58		0.0630571
20.59		0.0630281
20.6		0.0629991
20.61		0.0629702
20.62		0.0629412
20.63		0.0629123
20.64		0.0628834
20.65		0.0628546
20.66		0.0628257
20.67		0.0627969
20.68		0.0627681
20.69		0.0627394
20.7		0.0627106
20.71		0.0626819
20.72		0.0626532
20.73		0.0626245
20.74		0.0625959
20.75		0.0625673
20.76		0.0625387
20.77		0.0625101
20.78		0.0624816
20.79		0.0624531
20.8		0.0624246
20.81		0.0623961
20.82		0.0623676
20.83		0.0623392
20.84		0.0623108
20.85		0.0622825
20.86		0.0622541
20.87		0.0622258
20.88		0.0621975
20.89		0.0621692
20.9		0.062141
20.91		0.0621127
20.92		0.0620845
20.93		0.0620563
20.94		0.0620282
20.95		0.0620001
20.96		0.0619719
20.97		0.0619439
20.98		0.0619158
20.99		0.0618878
21		0.0618597
21.01		0.0618318
21.02		0.0618038
21.03		0.0617758
21.04		0.0617479
21.05		0.06172
21.06		0.0616922
21.07		0.0616643
21.08		0.0616365
21.09		0.0616087
21.1		0.0615809
21.11		0.0615532
21.12		0.0615254
21.13		0.0614977
21.14		0.06147
21.15		0.0614424
21.16		0.0614147
21.17		0.0613871
21.18		0.0613595
21.19		0.061332
21.2		0.0613044
21.21		0.0612769
21.22		0.0612494
21.23		0.0612219
21.24		0.0611945
21.25		0.061167
21.26		0.0611396
21.27		0.0611122
21.28		0.0610849
21.29		0.0610575
21.3		0.0610302
21.31		0.0610029
21.32		0.0609757
21.33		0.0609484
21.34		0.0609212
21.35		0.060894
21.36		0.0608668
21.37		0.0608397
21.38		0.0608125
21.39		0.0607854
21.4		0.0607583
21.41		0.0607313
21.42		0.0607042
21.43		0.0606772
21.44		0.0606502
21.45		0.0606232
21.46		0.0605963
21.47		0.0605693
21.48		0.0605424
21.49		0.0605155
21.5		0.0604887
21.51		0.0604618
21.52		0.060435
21.53		0.0604082
21.54		0.0603814
21.55		0.0603547
21.56		0.0603279
21.57		0.0603012
21.58		0.0602745
21.59		0.0602479
21.6		0.0602212
21.61		0.0601946
21.62		0.060168
21.63		0.0601414
21.64		0.0601148
21.65		0.0600883
21.66		0.0600618
21.67		0.0600353
21.68		0.0600088
21.69		0.0599824
21.7		0.059956
21.71		0.0599295
21.72		0.0599032
21.73		0.0598768
21.74		0.0598505
21.75		0.0598241
21.76		0.0597978
21.77		0.0597716
21.78		0.0597453
21.79		0.0597191
21.8		0.0596929
21.81		0.0596667
21.82		0.0596405
21.83		0.0596143
21.84		0.0595882
21.85		0.0595621
21.86		0.059536
21.87		0.05951
21.88		0.0594839
21.89		0.0594579
21.9		0.0594319
21.91		0.0594059
21.92		0.0593799
21.93		0.059354
21.94		0.0593281
21.95		0.0593022
21.96		0.0592763
21.97		0.0592505
21.98		0.0592246
21.99		0.0591988
22		0.059173
22.01		0.0591472
22.02		0.0591215
22.03		0.0590958
22.04		0.05907
22.05		0.0590444
22.06		0.0590187
22.07		0.058993
22.08		0.0589674
22.09		0.0589418
22.1		0.0589162
22.11		0.0588907
22.12		0.0588651
22.13		0.0588396
22.14		0.0588141
22.15		0.0587886
22.16		0.0587631
22.17		0.0587377
22.18		0.0587123
22.19		0.0586869
22.2		0.0586615
22.21		0.0586361
22.22		0.0586108
22.23		0.0585854
22.24		0.0585601
22.25		0.0585349
22.26		0.0585096
22.27		0.0584844
22.28		0.0584591
22.29		0.0584339
22.3		0.0584087
22.31		0.0583836
22.32		0.0583584
22.33		0.0583333
22.34		0.0583082
22.35		0.0582831
22.36		0.0582581
22.37		0.058233
22.38		0.058208
22.39		0.058183
22.4		0.058158
22.41		0.058133
22.42		0.0581081
22.43		0.0580832
22.44		0.0580583
22.45		0.0580334
22.46		0.0580085
22.47		0.0579837
22.48		0.0579588
22.49		0.057934
22.5		0.0579093
22.51		0.0578845
22.52		0.0578597
22.53		0.057835
22.54		0.0578103
22.55		0.0577856
22.56		0.0577609
22.57		0.0577363
22.58		0.0577116
22.59		0.057687
22.6		0.0576624
22.61		0.0576379
22.62		0.0576133
22.63		0.0575888
22.64		0.0575642
22.65		0.0575397
22.66		0.0575153
22.67		0.0574908
22.68		0.0574664
22.69		0.0574419
22.7		0.0574175
22.71		0.0573932
22.72		0.0573688
22.73		0.0573444
22.74		0.0573201
22.75		0.0572958
22.76		0.0572715
22.77		0.0572472
22.78		0.057223
22.79		0.0571987
22.8		0.0571745
22.81		0.0571503
22.82		0.0571262
22.83		0.057102
22.84		0.0570779
22.85		0.0570537
22.86		0.0570296
22.87		0.0570055
22.88		0.0569815
22.89		0.0569574
22.9		0.0569334
22.91		0.0569094
22.92		0.0568854
22.93		0.0568614
22.94		0.0568375
22.95		0.0568135
22.96		0.0567896
22.97		0.0567657
22.98		0.0567418
22.99		0.056718
23		0.0566941
23.01		0.0566703
23.02		0.0566465
23.03		0.0566227
23.04		0.0565989
23.05		0.0565752
23.06		0.0565514
23.07		0.0565277
23.08		0.056504
23.09		0.0564803
23.1		0.0564567
23.11		0.056433
23.12		0.0564094
23.13		0.0563858
23.14		0.0563622
23.15		0.0563386
23.16		0.056315
23.17		0.0562915
23.18		0.056268
23.19		0.0562445
23.2		0.056221
23.21		0.0561975
23.22		0.0561741
23.23		0.0561507
23.24		0.0561272
23.25		0.0561038
23.26		0.0560805
23.27		0.0560571
23.28		0.0560338
23.29		0.0560104
23.3		0.0559871
23.31		0.0559638
23.32		0.0559406
23.33		0.0559173
23.34		0.0558941
23.35		0.0558708
23.36		0.0558476
23.37		0.0558245
23.38		0.0558013
23.39		0.0557781
23.4		0.055755
23.41		0.0557319
23.42		0.0557088
23.43		0.0556857
23.44		0.0556626
23.45		0.0556396
23.46		0.0556166
23.47		0.0555936
23.48		0.0555706
23.49		0.0555476
23.5		0.0555246
23.51		0.0555017
23.52		0.0554787
23.53		0.0554558
23.54		0.0554329
23.55		0.0554101
23.56		0.0553872
23.57		0.0553644
23.58		0.0553415
23.59		0.0553187
23.6		0.0552959
23.61		0.0552732
23.62		0.0552504
23.63		0.0552277
23.64		0.055205
23.65		0.0551823
23.66		0.0551596
23.67		0.0551369
23.68		0.0551142
23.69		0.0550916
23.7		0.055069
23.71		0.0550464
23.72		0.0550238
23.73		0.0550012
23.74		0.0549787
23.75		0.0549561
23.76		0.0549336
23.77		0.0549111
23.78		0.0548886
23.79		0.0548661
23.8		0.0548437
23.81		0.0548212
23.82		0.0547988
23.83		0.0547764
23.84		0.054754
23.85		0.0547316
23.86		0.0547093
23.87		0.0546869
23.88		0.0546646
23.89		0.0546423
23.9		0.05462
23.91		0.0545977
23.92		0.0545755
23.93		0.0545532
23.94		0.054531
23.95		0.0545088
23.96		0.0544866
23.97		0.0544644
23.98		0.0544423
23.99		0.0544201
24		0.054398
24.01		0.0543759
24.02		0.0543538
24.03		0.0543317
24.04		0.0543097
24.05		0.0542876
24.06		0.0542656
24.07		0.0542436
24.08		0.0542216
24.09		0.0541996
24.1		0.0541776
24.11		0.0541557
24.12		0.0541337
24.13		0.0541118
24.14		0.0540899
24.15		0.054068
24.16		0.0540461
24.17		0.0540243
24.18		0.0540024
24.19		0.0539806
24.2		0.0539588
24.21		0.053937
24.22		0.0539152
24.23		0.0538935
24.24		0.0538717
24.25		0.05385
24.26		0.0538283
24.27		0.0538066
24.28		0.0537849
24.29		0.0537632
24.3		0.0537416
24.31		0.0537199
24.32		0.0536983
24.33		0.0536767
24.34		0.0536551
24.35		0.0536335
24.36		0.053612
24.37		0.0535904
24.38		0.0535689
24.39		0.0535474
24.4		0.0535259
24.41		0.0535044
24.42		0.0534829
24.43		0.0534615
24.44		0.0534401
24.45		0.0534186
24.46		0.0533972
24.47		0.0533758
24.48		0.0533545
24.49		0.0533331
24.5		0.0533118
24.51		0.0532904
24.52		0.0532691
24.53		0.0532478
24.54		0.0532265
24.55		0.0532053
24.56		0.053184
24.57		0.0531628
24.58		0.0531415
24.59		0.0531203
24.6		0.0530991
24.61		0.053078
24.62		0.0530568
24.63		0.0530356
24.64		0.0530145
24.65		0.0529934
24.66		0.0529723
24.67		0.0529512
24.68		0.0529301
24.69		0.0529091
24.7		0.052888
24.71		0.052867
24.72		0.052846
24.73		0.052825
24.74		0.052804
24.75		0.052783
24.76		0.0527621
24.77		0.0527411
24.78		0.0527202
24.79		0.0526993
24.8		0.0526784
24.81		0.0526575
24.82		0.0526366
24.83		0.0526158
24.84		0.052595
24.85		0.0525741
24.86		0.0525533
24.87		0.0525325
24.88		0.0525117
24.89		0.052491
24.9		0.0524702
24.91		0.0524495
24.92		0.0524288
24.93		0.0524081
24.94		0.0523874
24.95		0.0523667
24.96		0.052346
24.97		0.0523254
24.98		0.0523047
24.99		0.0522841
25		0.0522635
25.01		0.0522429
25.02		0.0522224
25.03		0.0522018
25.04		0.0521812
25.05		0.0521607
25.06		0.0521402
25.07		0.0521197
25.08		0.0520992
25.09		0.0520787
25.1		0.0520582
25.11		0.0520378
25.12		0.0520174
25.13		0.0519969
25.14		0.0519765
25.15		0.0519561
25.16		0.0519358
25.17		0.0519154
25.18		0.051895
25.19		0.0518747
25.2		0.0518544
25.21		0.0518341
25.22		0.0518138
25.23		0.0517935
25.24		0.0517732
25.25		0.051753
25.26		0.0517327
25.27		0.0517125
25.28		0.0516923
25.29		0.0516721
25.3		0.0516519
25.31		0.0516318
25.32		0.0516116
25.33		0.0515915
25.34		0.0515713
25.35		0.0515512
25.36		0.0515311
25.37		0.051511
25.38		0.051491
25.39		0.0514709
25.4		0.0514509
25.41		0.0514308
25.42		0.0514108
25.43		0.0513908
25.44		0.0513708
25.45		0.0513508
25.46		0.0513309
25.47		0.0513109
25.48		0.051291
25.49		0.0512711
25.5		0.0512512
25.51		0.0512313
25.52		0.0512114
25.53		0.0511915
25.54		0.0511717
25.55		0.0511518
25.56		0.051132
25.57		0.0511122
25.58		0.0510924
25.59		0.0510726
25.6		0.0510528
25.61		0.051033
25.62		0.0510133
25.63		0.0509936
25.64		0.0509738
25.65		0.0509541
25.66		0.0509344
25.67		0.0509148
25.68		0.0508951
25.69		0.0508754
25.7		0.0508558
25.71		0.0508362
25.72		0.0508166
25.73		0.050797
25.74		0.0507774
25.75		0.0507578
25.76		0.0507382
25.77		0.0507187
25.78		0.0506992
25.79		0.0506796
25.8		0.0506601
25.81		0.0506406
25.82		0.0506211
25.83		0.0506017
25.84		0.0505822
25.85		0.0505628
25.86		0.0505433
25.87		0.0505239
25.88		0.0505045
25.89		0.0504851
25.9		0.0504657
25.91		0.0504464
25.92		0.050427
25.93		0.0504077
25.94		0.0503884
25.95		0.0503691
25.96		0.0503497
25.97		0.0503305
25.98		0.0503112
25.99		0.0502919
26		0.0502727
26.01		0.0502534
26.02		0.0502342
26.03		0.050215
26.04		0.0501958
26.05		0.0501766
26.06		0.0501574
26.07		0.0501383
26.08		0.0501191
26.09		0.0501
26.1		0.0500809
26.11		0.0500618
26.12		0.0500427
26.13		0.0500236
26.14		0.0500045
26.15		0.0499855
26.16		0.0499664
26.17		0.0499474
26.18		0.0499284
26.19		0.0499093
26.2		0.0498903
26.21		0.0498714
26.22		0.0498524
26.23		0.0498334
26.24		0.0498145
26.25		0.0497956
26.26		0.0497766
26.27		0.0497577
26.28		0.0497388
26.29		0.0497199
26.3		0.0497011
26.31		0.0496822
26.32		0.0496634
26.33		0.0496445
26.34		0.0496257
26.35		0.0496069
26.36		0.0495881
26.37		0.0495693
26.38		0.0495505
26.39		0.0495318
26.4		0.049513
26.41		0.0494943
26.42		0.0494756
26.43		0.0494569
26.44		0.0494382
26.45		0.0494195
26.46		0.0494008
26.47		0.0493821
26.48		0.0493635
26.49		0.0493449
26.5		0.0493262
26.51		0.0493076
26.52		0.049289
26.53		0.0492704
26.54		0.0492518
26.55		0.0492333
26.56		0.0492147
26.57		0.0491962
26.58		0.0491777
26.59		0.0491591
26.6		0.0491406
26.61		0.0491221
26.62		0.0491037
26.63		0.0490852
26.64		0.0490667
26.65		0.0490483
26.66		0.0490298
26.67		0.0490114
26.68		0.048993
26.69		0.0489746
26.7		0.0489562
26.71		0.0489379
26.72		0.0489195
26.73		0.0489011
26.74		0.0488828
26.75		0.0488645
26.76		0.0488462
26.77		0.0488279
26.78		0.0488096
26.79		0.0487913
26.8		0.048773
26.81		0.0487548
26.82		0.0487365
26.83		0.0487183
26.84		0.0487001
26.85		0.0486819
26.86		0.0486637
26.87		0.0486455
26.88		0.0486273
26.89		0.0486091
26.9		0.048591
26.91		0.0485728
26.92		0.0485547
26.93		0.0485366
26.94		0.0485185
26.95		0.0485004
26.96		0.0484823
26.97		0.0484643
26.98		0.0484462
26.99		0.0484282
27		0.0484101
27.01		0.0483921
27.02		0.0483741
27.03		0.0483561
27.04		0.0483381
27.05		0.0483201
27.06		0.0483021
27.07		0.0482842
27.08		0.0482662
27.09		0.0482483
27.1		0.0482304
27.11		0.0482125
27.12		0.0481946
27.13		0.0481767
27.14		0.0481588
27.15		0.048141
27.16		0.0481231
27.17		0.0481053
27.18		0.0480874
27.19		0.0480696
27.2		0.0480518
27.21		0.048034
27.22		0.0480162
27.23		0.0479985
27.24		0.0479807
27.25		0.0479629
27.26		0.0479452
27.27		0.0479275
27.28		0.0479097
27.29		0.047892
27.3		0.0478743
27.31		0.0478567
27.32		0.047839
27.33		0.0478213
27.34		0.0478037
27.35		0.047786
27.36		0.0477684
27.37		0.0477508
27.38		0.0477332
27.39		0.0477156
27.4		0.047698
27.41		0.0476804
27.42		0.0476629
27.43		0.0476453
27.44		0.0476278
27.45		0.0476102
27.46		0.0475927
27.47		0.0475752
27.48		0.0475577
27.49		0.0475402
27.5		0.0475228
27.51		0.0475053
27.52		0.0474878
27.53		0.0474704
27.54		0.047453
27.55		0.0474355
27.56		0.0474181
27.57		0.0474007
27.58		0.0473834
27.59		0.047366
27.6		0.0473486
27.61		0.0473313
27.62		0.0473139
27.63		0.0472966
27.64		0.0472793
27.65		0.0472619
27.66		0.0472446
27.67		0.0472273
27.68		0.0472101
27.69		0.0471928
27.7		0.0471755
27.71		0.0471583
27.72		0.0471411
27.73		0.0471238
27.74		0.0471066
27.75		0.0470894
27.76		0.0470722
27.77		0.047055
27.78		0.0470379
27.79		0.0470207
27.8		0.0470035
27.81		0.0469864
27.82		0.0469693
27.83		0.0469521
27.84		0.046935
27.85		0.0469179
27.86		0.0469008
27.87		0.0468838
27.88		0.0468667
27.89		0.0468496
27.9		0.0468326
27.91		0.0468156
27.92		0.0467985
27.93		0.0467815
27.94		0.0467645
27.95		0.0467475
27.96		0.0467305
27.97		0.0467136
27.98		0.0466966
27.99		0.0466796
28		0.0466627
28.01		0.0466458
28.02		0.0466288
28.03		0.0466119
28.04		0.046595
28.05		0.0465781
28.06		0.0465613
28.07		0.0465444
28.08		0.0465275
28.09		0.0465107
28.1		0.0464938
28.11		0.046477
28.12		0.0464602
28.13		0.0464434
28.14		0.0464266
28.15		0.0464098
28.16		0.046393
28.17		0.0463762
28.18		0.0463595
28.19		0.0463427
28.2		0.046326
28.21		0.0463093
28.22		0.0462926
28.23		0.0462759
28.24		0.0462592
28.25		0.0462425
28.26		0.0462258
28.27		0.0462091
28.28		0.0461925
28.29		0.0461758
28.3		0.0461592
28.31		0.0461426
28.32		0.0461259
28.33		0.0461093
28.34		0.0460927
28.35		0.0460762
28.36		0.0460596
28.37		0.046043
28.38		0.0460265
28.39		0.0460099
28.4		0.0459934
28.41		0.0459769
28.42		0.0459603
28.43		0.0459438
28.44		0.0459273
28.45		0.0459108
28.46		0.0458944
28.47		0.0458779
28.48		0.0458615
28.49		0.045845
28.5		0.0458286
28.51		0.0458121
28.52		0.0457957
28.53		0.0457793
28.54		0.0457629
28.55		0.0457465
28.56		0.0457302
28.57		0.0457138
28.58		0.0456974
28.59		0.0456811
28.6		0.0456647
28.61		0.0456484
28.62		0.0456321
28.63		0.0456158
28.64		0.0455995
28.65		0.0455832
28.66		0.0455669
28.67		0.0455506
28.68		0.0455344
28.69		0.0455181
28.7		0.0455019
28.71		0.0454857
28.72		0.0454694
28.73		0.0454532
28.74		0.045437
28.75		0.0454208
28.76		0.0454046
28.77		0.0453885
28.78		0.0453723
28.79		0.0453562
28.8		0.04534
28.81		0.0453239
28.82		0.0453078
28.83		0.0452916
28.84		0.0452755
28.85		0.0452594
28.86		0.0452433
28.87		0.0452273
28.88		0.0452112
28.89		0.0451951
28.9		0.0451791
28.91		0.045163
28.92		0.045147
28.93		0.045131
28.94		0.045115
28.95		0.045099
28.96		0.045083
28.97		0.045067
28.98		0.045051
28.99		0.0450351
29		0.0450191
29.01		0.0450032
29.02		0.0449872
29.03		0.0449713
29.04		0.0449554
29.05		0.0449395
29.06		0.0449236
29.07		0.0449077
29.08		0.0448918
29.09		0.0448759
29.1		0.0448601
29.11		0.0448442
29.12		0.0448284
29.13		0.0448126
29.14		0.0447967
29.15		0.0447809
29.16		0.0447651
29.17		0.0447493
29.18		0.0447335
29.19		0.0447177
29.2		0.044702
29.21		0.0446862
29.22		0.0446705
29.23		0.0446547
29.24		0.044639
29.25		0.0446233
29.26		0.0446076
29.27		0.0445919
29.28		0.0445762
29.29		0.0445605
29.3		0.0445448
29.31		0.0445291
29.32		0.0445135
29.33		0.0444978
29.34		0.0444822
29.35		0.0444666
29.36		0.0444509
29.37		0.0444353
29.38		0.0444197
29.39		0.0444041
29.4		0.0443885
29.41		0.044373
29.42		0.0443574
29.43		0.0443418
29.44		0.0443263
29.45		0.0443107
29.46		0.0442952
29.47		0.0442797
29.48		0.0442642
29.49		0.0442487
29.5		0.0442332
29.51		0.0442177
29.52		0.0442022
29.53		0.0441867
29.54		0.0441713
29.55		0.0441558
29.56		0.0441404
29.57		0.044125
29.58		0.0441095
29.59		0.0440941
29.6		0.0440787
29.61		0.0440633
29.62		0.0440479
29.63		0.0440325
